product_id,product_name,category,segment,size,color,units,orders,revenue,gross_margin,discount_amount,gross_before_discount,promo_revenue,promo_units,return_qty,refund_amount,return_orders,first_return,last_return,avg_rating,n_reviews,gross_margin_rate,discount_rate,promo_revenue_share,promo_unit_share,return_rate_qty,refund_share
1109,MekongFit RP-55,Outdoor,Activewear,M,yellow,1345,291,3275197.36,153840.5933533336,133987.26,3409184.62,933910.14,428,30.0,68585.61,16.0,2012-11-21,2021-01-04,3.9166666666666665,48.0,0.04697139635986199,0.039301849249806835,0.2851462178755542,0.3182156133828996,0.022304832713754646,0.02094090903883728
1110,MekongFit RP-56,Outdoor,Activewear,L,red,1289,293,3135044.36,5968.072333333949,133774.55,3268818.91,913112.3,420,61.0,130455.36,21.0,2012-11-21,2020-12-29,3.9782608695652173,46.0,0.001903664397697374,0.040924429796571384,0.291259770244527,0.32583397982932505,0.047323506594259115,0.0416119662179198
1111,MekongFit RP-57,Outdoor,Activewear,XL,black,542,114,748171.8,51009.058814496624,19603.54,767775.34,125120.78,104,21.0,27158.34,8.0,2012-09-30,2021-04-12,3.9,20.0,0.0681782697697195,0.02553291174993977,0.16723535957917685,0.1918819188191882,0.03874538745387454,0.03629960391450199
1112,MekongFit RP-58,Outdoor,Activewear,S,orange,516,119,704691.02,181351.12313084563,26991.420000000002,731682.44,178301.57,148,23.0,27755.72,6.0,2012-10-14,2021-04-22,3.75,24.0,0.25734842361244453,0.03688952819477259,0.2530209197216675,0.2868217054263566,0.044573643410852716,0.03938707775785195
1113,MekongFit RS-01,Outdoor,Premium,M,blue,1363,317,2366296.51,233706.83736464038,153143.71,2519440.22,896676.6,579,63.0,105600.01000000001,20.0,2015-09-21,2021-05-14,4.017241379310345,58.0,0.09876481513495551,0.060784815922324195,0.37893670392135265,0.4247982391782832,0.046221570066030816,0.04462670234002079
1114,MekongFit RS-02,Outdoor,Premium,L,white,4642,1032,9045556.45,1820269.1795381648,468584.04,9514140.49,3051170.94,1747,178.0,319744.9,67.0,2012-08-03,2022-07-13,3.9785714285714286,140.0,0.20123352163018837,0.04925132653785313,0.33731158020687607,0.37634640241275313,0.03834554071520896,0.035348284184330094
1115,MekongFit RS-03,Outdoor,Premium,XL,purple,8139,1776,36961086.86,-376403.58855385706,1934216.42,38895303.28,12868468.26,3144,258.0,1082718.8800000001,105.0,2015-11-05,2022-11-04,4.027397260273973,292.0,-0.010183780308722693,0.04972879131642035,0.34816260432878404,0.38628824179874677,0.0316992259491338,0.029293480575965945
1116,MekongFit RS-04,Outdoor,Premium,S,green,2554,585,7718414.82,2844842.3057694295,278937.24,7997352.06,1950090.94,724,90.0,257916.29,30.0,2012-09-21,2018-05-28,3.9873417721518987,79.0,0.36857857113326664,0.03487869958797337,0.2526543319422161,0.283476898981989,0.03523884103367267,0.033415707242332435
1117,MekongFit RS-05,Outdoor,Premium,M,silver,694,159,2389975.82,419717.79382979503,138092.3,2528068.12,902221.76,289,35.0,113616.31,16.0,2013-10-31,2015-06-12,3.9583333333333335,24.0,0.17561591641115226,0.05462364677103716,0.37750246360233053,0.4164265129682997,0.05043227665706052,0.04753868597716608
1118,MekongFit RS-06,Outdoor,Premium,L,pink,1592,353,7026168.76,142593.4501423241,364399.67,7390568.43,2419278.46,606,28.0,110870.98999999999,11.0,2020-08-11,2022-11-25,4.0,54.0,0.02029462357268004,0.0493060409969034,0.34432398973576606,0.3806532663316583,0.017587939698492462,0.015779722034459074
1119,MekongFit RS-07,Outdoor,Premium,XL,yellow,1354,297,4509166.84,206892.91081599967,233281.43,4742448.2700000005,1589978.33,529,36.0,109605.84,17.0,2014-11-18,2016-10-25,3.9069767441860463,43.0,0.04588273580402709,0.04919008426000184,0.3526102241096052,0.3906942392909897,0.026587887740029542,0.0243073374503925
1120,MekongFit RS-08,Outdoor,Premium,S,red,3255,723,6786778.78,127725.60056086814,375820.12,7162598.9,2448182.38,1305,122.0,239207.63,44.0,2012-07-25,2022-06-06,4.099009900990099,101.0,0.018819767772196065,0.052469798357688294,0.36072818333412654,0.4009216589861751,0.03748079877112135,0.03524612157757704
1121,MekongFit RS-09,Outdoor,Premium,M,black,6,1,5244.54,-497.46900000000005,629.34,5873.88,5244.54,6,0.0,0.0,0.0,,,,,-0.0948546488347882,0.10714212752048051,1.0,1.0,0.0,0.0
1122,MekongFit RS-10,Outdoor,Premium,L,orange,64,15,91962.20999999999,734.8499999999976,2820.37,94782.58,23503.059999999998,18,4.0,5332.62,2.0,2020-09-13,2021-04-29,5.0,1.0,0.007990782300686311,0.029756206256466113,0.2555730228753746,0.28125,0.0625,0.057987079692843405
1123,MekongFit RS-11,Outdoor,Premium,XL,blue,446,102,1324503.01,459098.71320480324,59719.840000000004,1384222.85,395559.67,149,4.0,10030.39,3.0,2012-09-21,2015-02-14,4.368421052631579,19.0,0.34661960730825614,0.04314322654043747,0.29864761877740087,0.33408071748878926,0.008968609865470852,0.007572946172466607
1124,MekongFit UM-01,Streetwear,Balanced,S,white,4456,1005,33894749.94,-815219.5969411689,1466384.08,35361134.02,11003539.13,1670,168.0,1206440.39,61.0,2015-04-07,2020-07-25,4.0,160.0,-0.024051500553456184,0.04146880807529034,0.32463845136719727,0.3747755834829443,0.03770197486535009,0.03559372445985362
1125,MekongFit UM-02,Streetwear,Balanced,M,purple,570,124,6117507.4,986047.4468875005,224534.53,6342041.93,1847960.48,207,20.0,180619.93,7.0,2019-09-09,2022-03-24,4.142857142857143,21.0,0.1611845123207371,0.035404138363998486,0.30207735915448175,0.3631578947368421,0.03508771929824561,0.029525085658253552
1126,MekongFit UM-03,Streetwear,Balanced,L,green,306,71,2506791.16,582186.6563319997,93943.19,2600734.35,741380.85,104,5.0,39548.1,5.0,2020-08-29,2022-05-26,3.4,5.0,0.23224378066340384,0.03612179383103853,0.2957489486280141,0.33986928104575165,0.016339869281045753,0.015776384020757435
1127,MekongFit UM-04,Streetwear,Balanced,XL,silver,448,97,3841777.56,-141629.69804651203,151484.1,3993261.66,1173278.58,163,13.0,102875.42,5.0,2018-06-11,2021-04-09,4.285714285714286,21.0,-0.0368656685179118,0.03793492961340279,0.30539992534081023,0.3638392857142857,0.029017857142857144,0.02677807821856297
1129,MekongFit UM-06,Streetwear,Balanced,M,yellow,7629,1706,39063951.34,11726754.67232192,1748659.69,40812611.03,12909788.57,2895,244.0,1161997.17,86.0,2016-05-08,2022-11-13,3.8292682926829267,287.0,0.30019376612099574,0.042846062672016204,0.33047830870045314,0.37947306331104996,0.03198322191637174,0.02974602235924247
1131,MekongFit UM-08,Streetwear,Balanced,XL,black,1908,421,9305102.88,3321759.254146348,352256.53,9657359.41,2643926.48,634,68.0,312985.66,23.0,2012-08-12,2017-07-04,4.013888888888889,72.0,0.35698253925660495,0.03647544996981737,0.2841372646919085,0.33228511530398325,0.03563941299790356,0.03363591612433628
1132,MekongFit UM-09,Streetwear,Balanced,S,orange,23,4,144592.16,35535.82956799997,4565.09,149157.25,65280.7,13,0.0,0.0,0.0,,,4.0,1.0,0.2457659500210798,0.030605887410769507,0.4514816017687266,0.5652173913043478,0.0,0.0
1133,MekongFit UM-10,Streetwear,Balanced,M,blue,357,76,2552239.67,978843.2604080002,80356.63,2632596.3,707656.26,120,7.0,48393.729999999996,3.0,2013-04-06,2013-08-09,4.454545454545454,11.0,0.38352325289575967,0.030523719113333105,0.27726873315153827,0.33613445378151263,0.0196078431372549,0.018961279604277917
1134,MekongFit UM-11,Streetwear,Balanced,L,white,951,203,9502283.93,1117350.8524084345,587444.34,10089728.27,4212693.76,471,25.0,229263.01,9.0,2020-04-01,2022-11-19,3.7037037037037037,27.0,0.11758760953046311,0.058222017905740886,0.44333486465290245,0.4952681388012618,0.026288117770767613,0.024127147924530603
1136,MekongFit UM-13,Streetwear,Balanced,S,green,1040,217,8864325.16,-160432.3999999999,362378.09,9226703.25,2690771.84,364,36.0,299946.8,12.0,2016-04-10,2018-04-25,4.0,38.0,-0.018098659187723198,0.039274926285290473,0.3035506698402747,0.35,0.03461538461538462,0.03383752226886948
1137,MekongFit UM-14,Streetwear,Balanced,M,silver,2456,569,21335383.0,8196927.946831915,965342.85,22300725.85,7590362.32,1011,81.0,649268.79,29.0,2017-08-20,2022-11-21,4.021505376344086,93.0,0.3841940848604365,0.04328750806108851,0.35576405260688315,0.41164495114006516,0.03298045602605863,0.030431550724915508
1138,MekongFit UM-15,Streetwear,Balanced,L,pink,1,1,2714.9,1256.918216,0.0,2714.9,0.0,0,0.0,0.0,0.0,,,,,0.4629703547091974,0.0,0.0,0.0,0.0,0.0
1139,MekongFit UM-16,Streetwear,Balanced,XL,yellow,2255,503,17029060.41,3291762.452391923,661174.73,17690235.14,5344121.34,828,68.0,491697.82,25.0,2012-08-06,2017-10-01,3.8875,80.0,0.1933026469539621,0.037375123889958645,0.3138236174710945,0.3671840354767184,0.03015521064301552,0.02887404285155155
1140,MekongFit UM-17,Streetwear,Balanced,S,red,855,203,7508176.61,3130499.564101351,302808.36,7810984.97,2490833.37,331,24.0,197346.0,11.0,2019-05-07,2022-09-27,4.131578947368421,38.0,0.4169453819096233,0.03876698792316329,0.3317494378971461,0.3871345029239766,0.028070175438596492,0.02628414464001267
1141,MekongFit UM-18,Streetwear,Balanced,M,black,706,160,6665750.97,-381862.85856521665,321838.21,6987589.18,2454819.16,306,17.0,158760.7,9.0,2021-05-13,2022-10-19,3.40625,32.0,-0.05728729745288049,0.04605854776367949,0.3682734580166892,0.43342776203966005,0.024079320113314446,0.02381737642383001
1142,MekongFit UM-19,Streetwear,Balanced,L,orange,1257,271,9328495.38,28228.32801550179,434413.51,9762908.89,3748332.43,586,46.0,292180.87,16.0,2017-08-14,2021-09-20,3.782608695652174,46.0,0.0030260322662561887,0.04449631917030007,0.4018153279076824,0.46618933969769294,0.03659506762132061,0.03132132869213041
1143,MekongFit UM-20,Streetwear,Balanced,XL,blue,1043,234,6442142.15,-123075.60212886562,248606.03,6690748.18,1850086.79,349,29.0,164258.79,11.0,2013-03-17,2017-01-09,3.727272727272727,33.0,-0.019104763487540494,0.03715668611518421,0.28718503052590977,0.3346116970278044,0.027804410354745925,0.025497541993853706
1144,MekongFit UR-01,Streetwear,Standard,S,white,1572,335,7260234.58,729978.6211777935,337089.96,7597324.54,2590729.32,634,54.0,244710.69,20.0,2012-07-31,2015-09-14,4.183673469387755,49.0,0.10054477071425336,0.044369561708890747,0.3568382386895273,0.4033078880407125,0.03435114503816794,0.03370561753942667
1145,MekongFit UR-02,Streetwear,Standard,M,purple,832,188,3065214.9,317146.9650239999,169176.26,3234391.16,1275199.26,388,38.0,131397.55,15.0,2019-05-15,2022-09-03,3.7941176470588234,34.0,0.10346646984653504,0.05230544223970733,0.41602279174618395,0.46634615384615385,0.04567307692307692,0.04286732065670175
1148,MekongFit UR-05,Streetwear,Standard,S,pink,527,120,1888906.08,723333.441940154,74899.16,1963805.24,607925.65,187,19.0,65745.32,6.0,2012-10-12,2014-05-31,4.0,10.0,0.3829377487842878,0.03813981064639587,0.32184006205327054,0.3548387096774194,0.036053130929791274,0.03480602910653981
1149,MekongFit UR-06,Streetwear,Standard,M,yellow,6,1,2355.42,-154.68899999999985,282.65,2638.07,2355.42,6,0.0,0.0,0.0,,,5.0,1.0,-0.06567363782255388,0.1071427217625006,1.0,1.0,0.0,0.0
1150,MekongFit UR-07,Streetwear,Standard,L,red,155,32,805743.62,75874.17949999995,15737.59,821481.21,120342.67000000001,26,4.0,18818.32,2.0,2013-12-31,2016-08-11,4.333333333333333,3.0,0.09416665253893038,0.01915757756650332,0.1493560321333975,0.16774193548387098,0.025806451612903226,0.023355220609751773
1153,MekongFit UR-10,Streetwear,Standard,M,blue,800,181,3300781.38,156609.8581493562,148521.84,3449303.2199999997,1099273.11,302,39.0,143292.32,13.0,2015-04-01,2016-11-08,3.875,24.0,0.047446298351742466,0.04305850501597827,0.3330342071912682,0.3775,0.04875,0.043411636065397344
1155,MekongFit UR-12,Streetwear,Standard,XL,purple,2806,631,15119163.16,964397.7411435675,672373.58,15791536.74,5330117.61,1145,81.0,409634.78,31.0,2013-07-14,2022-04-25,4.087912087912088,91.0,0.06378644974842428,0.04257809680402263,0.35254051785760343,0.4080541696364932,0.02886671418389166,0.02709374690020873
1156,MekongFit UR-13,Streetwear,Standard,S,green,152,33,620743.93,282654.2654850233,7440.8,628184.73,60340.9,17,7.0,25935.690000000002,3.0,2012-07-15,2013-10-16,3.3333333333333335,3.0,0.4553476108659223,0.011844923387424587,0.09720739435986107,0.1118421052631579,0.046052631578947366,0.04178162483199795
1157,MekongFit UR-14,Streetwear,Standard,M,silver,22,5,97651.36,43902.596932,3901.01,101552.37,32508.4,8,4.0,17997.129999999997,2.0,2015-02-02,2016-05-21,,,0.44958510492839016,0.03841377606450741,0.33290268563591946,0.36363636363636365,0.18181818181818182,0.184299839756456
1165,MekongFit UE-01,Streetwear,Performance,M,purple,3935,880,24998806.04,-904911.3624999998,1151581.87,26150387.91,9164699.55,1650,145.0,862664.96,52.0,2014-04-13,2016-05-24,4.0,139.0,-0.03619818326731575,0.04403689436513602,0.36660549049165714,0.4193138500635324,0.036848792884371026,0.03450824645863767
1166,MekongFit UE-02,Streetwear,Performance,L,green,57,13,349676.05,76014.96086823082,12773.46,362449.51,88441.57,16,0.0,0.0,0.0,,,4.333333333333333,3.0,0.21738680950048142,0.03524203964298365,0.2529242995052135,0.2807017543859649,0.0,0.0
1167,MekongFit UE-03,Streetwear,Performance,XL,silver,31,5,93017.87,40436.709367999996,3928.58,96946.45,32738.239999999998,12,0.0,0.0,0.0,,,3.0,2.0,0.4347197948953249,0.04052319605307879,0.35195645739899223,0.3870967741935484,0.0,0.0
1168,MekongFit UE-04,Streetwear,Performance,S,pink,1007,216,4040656.06,12550.724377685527,198366.83,4239022.89,1446385.33,402,25.0,92644.02,10.0,2013-05-03,2014-09-01,3.871794871794872,39.0,0.003106110540298133,0.04679541374215132,0.35795804159584915,0.39920556107249255,0.024826216484607744,0.022927964821633447
1169,MekongFit UE-05,Streetwear,Performance,M,yellow,1,1,5139.57,760.8614069999994,0.0,5139.57,0.0,0,0.0,0.0,0.0,,,,,0.14803989575003346,0.0,0.0,0.0,0.0,0.0
1170,MekongFit UE-06,Streetwear,Performance,L,red,1305,304,6986543.66,2153387.39129,274708.14,7261251.8,1913677.43,400,57.0,266670.0,18.0,2015-12-11,2017-07-15,4.121212121212121,33.0,0.3082192706557852,0.03783206361195187,0.2739090347286257,0.3065134099616858,0.04367816091954023,0.03816908803229321
1171,MekongFit UE-07,Streetwear,Performance,XL,black,10134,2265,40643983.49,577435.4137874577,1831012.24,42474995.73,13080671.3,3720,302.0,1078853.29,107.0,2016-01-13,2022-11-04,3.9747899159663866,357.0,0.014207155997136189,0.043108002921039966,0.3218353659458196,0.36708111308466546,0.029800671008486285,0.026543985046776724
1172,MekongFit UE-08,Streetwear,Performance,S,orange,6449,1425,33586015.92,11472125.202365112,1517541.86,35103557.78,11669658.68,2605,225.0,1107141.1300000001,79.0,2017-03-29,2020-04-30,4.0673076923076925,208.0,0.3415744585392643,0.04323042893574191,0.3474558788930628,0.4039385951310281,0.03488913009768956,0.03296434839539015
1173,MekongFit UE-09,Streetwear,Performance,M,blue,1206,262,6800263.77,5236.802015396726,239704.91,7039968.68,2028283.52,416,33.0,163358.54,12.0,2012-08-27,2014-07-28,3.625,48.0,0.0007700880719508806,0.03404914437772755,0.2982654186074315,0.3449419568822554,0.02736318407960199,0.024022382884715664
1174,MekongFit UE-10,Streetwear,Performance,L,white,1465,316,9579599.44,-64351.25749999994,332201.06,9911800.5,2570789.72,455,36.0,217205.86000000002,16.0,2012-10-08,2015-10-02,4.09433962264151,53.0,-0.006717531135101401,0.033515712912099066,0.2683608783542207,0.310580204778157,0.024573378839590442,0.02267379355059965
1175,MekongFit UE-11,Streetwear,Performance,XL,purple,7287,1603,54073054.64,-1037141.2030788834,2405421.61,56478476.25,17026245.0,2638,248.0,1661381.29,86.0,2016-05-20,2022-12-07,3.9549180327868854,244.0,-0.019180370148936778,0.04259005854464779,0.3148748505767789,0.3620145464525868,0.03403320982571703,0.030724753780989652
1176,MekongFit UE-12,Streetwear,Performance,S,green,31,8,192691.09,-25402.892644213913,31192.73,223883.82,155963.65,26,0.0,0.0,0.0,,,5.0,1.0,-0.13183221208730467,0.13932552160312434,0.8093973104828044,0.8387096774193549,0.0,0.0
1177,MekongFit UE-13,Streetwear,Performance,M,silver,579,128,1619392.83,-137061.1535638868,181501.41,1800894.24,932164.96,362,16.0,39531.520000000004,10.0,2022-10-08,2022-12-31,3.5625,16.0,-0.08463737212167773,0.10078404715204153,0.5756262117080017,0.6252158894645942,0.027633851468048358,0.024411322112621682
1178,MekongFit UE-14,Streetwear,Performance,L,pink,4571,998,30390598.64,12788756.154089158,1311384.84,31701983.48,9629626.0,1654,115.0,704842.12,41.0,2016-02-27,2020-02-22,3.8292682926829267,164.0,0.4208129068328599,0.041366018653921775,0.3168620044004503,0.3618464231021658,0.025158608619558084,0.023192768538369272
1179,MekongFit UE-15,Streetwear,Performance,XL,yellow,799,165,5205106.85,88155.06764482989,299674.54,5504781.39,2019332.92,356,28.0,164820.19,6.0,2021-03-14,2022-03-27,3.6956521739130435,23.0,0.016936264746386504,0.054438953841907244,0.3879522511627211,0.4455569461827284,0.03504380475594493,0.03166509252350891
1180,MekongFit UE-16,Streetwear,Performance,S,red,3969,889,23467996.65,8816990.217796484,1105878.74,24573875.39,8531722.88,1632,108.0,603386.98,43.0,2019-06-12,2022-12-20,3.9921875,128.0,0.37570272185105685,0.04500221159459537,0.36354713217499973,0.41118669690098264,0.027210884353741496,0.025711056167208035
1181,MekongFit UE-17,Streetwear,Performance,M,black,4664,1041,21672316.41,8620755.291096,976154.74,22648471.15,7447377.19,1844,188.0,832280.9299999999,60.0,2013-03-22,2015-02-03,3.7868852459016393,183.0,0.3977772900693821,0.043100248733566285,0.34363549558383366,0.395368782161235,0.04030874785591767,0.03840295214663673
1182,MekongFit UE-18,Streetwear,Performance,L,orange,31896,7099,65864124.04,-1421739.6126212343,2808073.53,68672197.57,20575792.95,11495,1079.0,2058051.0,401.0,2012-08-11,2022-11-06,4.023788546255506,1135.0,-0.021585948850664078,0.04089098105732864,0.31239757986463307,0.36039001755706046,0.03382869325307249,0.03124691977608513
1183,MekongFit UE-19,Streetwear,Performance,XL,blue,3329,744,24367359.36,8269604.025892613,1184965.75,25552325.11,8740238.53,1351,86.0,549147.03,34.0,2018-04-12,2022-08-14,3.9174311926605503,109.0,0.33937218652701046,0.04637408708987736,0.3586863229976184,0.4058275758486032,0.025833583658756383,0.02253617316045525
1184,MekongFit UE-20,Streetwear,Performance,S,white,203,43,1483322.25,448880.672649,38132.24,1521454.49,313210.42,48,3.0,20741.120000000003,2.0,2013-03-15,2013-10-14,4.714285714285714,7.0,0.3026184449461336,0.0250630171658963,0.21115466986354448,0.23645320197044334,0.014778325123152709,0.013982882006927357
1186,MekongFit UE-22,Streetwear,Performance,L,green,5492,1181,23416340.07,7483423.56733567,1030576.42,24446916.49,7999350.04,2158,199.0,779630.92,67.0,2012-08-28,2019-04-26,3.748502994011976,167.0,0.31958126440617884,0.04215568128690409,0.3416140189323788,0.39293517844136927,0.03623452294246176,0.03329431147947964
1187,MekongFit UE-23,Streetwear,Performance,XL,silver,7138,1555,36036412.13,-885320.2294886876,1407717.71,37444129.84,11009339.26,2540,205.0,933103.4,80.0,2015-01-28,2017-09-14,3.893700787401575,254.0,-0.024567379968209048,0.03759515085582771,0.30550597601903934,0.3558419725413281,0.02871952927991034,0.025893349111278465
1188,MekongFit UE-24,Streetwear,Performance,S,pink,567,123,3011681.02,946.1521923075125,88344.14,3100025.16,667022.39,149,33.0,164501.77,8.0,2012-08-12,2015-07-05,4.538461538461538,13.0,0.0003141608244778567,0.028497878384961234,0.22147843200207173,0.26278659611992944,0.0582010582010582,0.054621246044177674
1189,MekongFit UE-25,Streetwear,Performance,M,yellow,3,1,7974.24,1120.8144209999991,0.0,7974.24,0.0,0,0.0,0.0,0.0,,,,,0.14055438775356638,0.0,0.0,0.0,0.0,0.0
1190,MekongFit UE-26,Streetwear,Performance,L,red,2,1,4215.3,1659.3501840000004,505.84,4721.14,4215.3,2,0.0,0.0,0.0,,,,,0.39364936872820444,0.10714361361874461,1.0,1.0,0.0,0.0
1191,MekongFit UE-27,Streetwear,Performance,XL,black,7160,1588,21262013.07,4424143.589891132,932252.76,22194265.83,6885090.13,2666,259.0,729119.96,83.0,2012-11-12,2021-06-30,3.9461538461538463,260.0,0.20807736197535562,0.042004217086553663,0.32382117851835185,0.3723463687150838,0.036173184357541896,0.034292141463724536
1192,MekongFit UE-28,Streetwear,Performance,S,orange,4,1,16318.44,3756.6910800000005,0.0,16318.44,0.0,0,0.0,0.0,0.0,,,,,0.23021140991418299,0.0,0.0,0.0,0.0,0.0
1194,MekongFit UE-30,Streetwear,Performance,L,white,178,42,1527558.52,269369.1043565783,87689.66,1615248.18,601800.88,80,11.0,89157.51,3.0,2021-06-08,2022-03-03,4.0,5.0,0.17633963008931292,0.054288660458357556,0.3939625697613208,0.449438202247191,0.06179775280898876,0.058366019260591075
1195,MekongFit UE-31,Streetwear,Performance,XL,purple,4,1,12618.2,3159.204608,1514.18,14132.380000000001,12618.2,4,0.0,0.0,0.0,,,2.0,1.0,0.25036888050593586,0.10714260443039318,1.0,1.0,0.0,0.0
1196,MekongFit UE-32,Streetwear,Performance,S,green,612,127,2938654.28,1173446.898356,179054.45,3117708.73,1257801.16,295,15.0,61327.86,5.0,2013-05-01,2014-05-30,3.9444444444444446,18.0,0.39931437540723574,0.05743142336455529,0.42801944024528127,0.4820261437908497,0.024509803921568627,0.02086936881870977
1197,MekongFit UE-33,Streetwear,Performance,M,silver,251,58,1270873.6099999999,391117.73451200005,48465.0,1319338.61,311779.23,70,13.0,59750.14,2.0,2014-05-29,2014-06-17,3.75,8.0,0.30775502098277113,0.03673431493072123,0.24532670089828998,0.2788844621513944,0.05179282868525897,0.04701501355433764
1198,MekongFit UE-34,Streetwear,Performance,L,pink,483,100,2491003.67,-66672.8984024394,115165.98,2606169.65,906012.16,200,20.0,104175.15,7.0,2015-05-15,2017-05-20,4.166666666666667,18.0,-0.026765475782072775,0.044189747969783935,0.3637136993860792,0.4140786749482402,0.041407867494824016,0.04182055259677719
1200,MekongFit UC-02,Streetwear,Everyday,S,red,8,1,10126.88,2964.799843999999,0.0,10126.88,0.0,0,0.0,0.0,0.0,,,,,0.2927653772929075,0.0,0.0,0.0,0.0,0.0
1201,MekongFit UC-03,Streetwear,Everyday,M,black,1986,443,12864274.06,67242.43028200069,439430.11,13303704.17,3364711.45,616,72.0,411989.57,24.0,2012-07-29,2015-11-26,4.059701492537314,67.0,0.005227067611306835,0.03303065855830737,0.2615547083579468,0.31017119838872104,0.03625377643504532,0.032025870101837675
1202,MekongFit UC-04,Streetwear,Everyday,L,orange,546,118,3694782.0100000002,299709.4015829154,135856.41999999998,3830638.43,1085481.42,186,6.0,37328.64,5.0,2013-10-03,2016-04-20,3.75,20.0,0.08111693755456911,0.03546573827903668,0.2937876759879536,0.34065934065934067,0.01098901098901099,0.010103069653086244
1203,MekongFit UC-05,Streetwear,Everyday,XL,blue,3047,677,11023548.84,-51345.31564613392,395177.73,11418726.57,3121808.75,1018,119.0,379181.7,43.0,2012-08-18,2017-05-19,3.8688524590163933,122.0,-0.004657784565694718,0.034607863458105376,0.28319453157155877,0.3340991138825074,0.0390548080078766,0.03439742550276577
1204,MekongFit UC-06,Streetwear,Everyday,S,white,10,2,48765.240000000005,3085.7250000000004,0.0,48765.240000000005,0.0,0,0.0,0.0,0.0,,,,,0.06327714166894288,0.0,0.0,0.0,0.0,0.0
1207,MekongFit UC-09,Streetwear,Everyday,XL,silver,64,18,487434.74,-18655.386769230783,33687.38,521122.12,237864.63,34,3.0,19763.38,1.0,2020-04-19,2020-04-19,4.0,2.0,-0.03827258346262062,0.06464392645624023,0.48799277211960723,0.53125,0.046875,0.04054569438362149
1210,MekongFit UC-12,Streetwear,Everyday,L,red,101,25,625581.72,-50373.556499999984,29317.79,654899.51,259876.7,49,0.0,0.0,0.0,,,5.0,2.0,-0.08052274369526012,0.044766852856555045,0.4154160706613998,0.48514851485148514,0.0,0.0
1211,MekongFit UC-13,Streetwear,Everyday,XL,black,96,20,802354.1,11570.755999999936,30015.62,832369.72,256490.96,33,11.0,78532.01,4.0,2018-09-11,2020-07-04,4.25,4.0,0.014421009377281099,0.03606044198724576,0.3196730221731278,0.34375,0.11458333333333333,0.09787699720111108
1212,MekongFit UC-14,Streetwear,Everyday,S,orange,6274,1395,28899835.58,5039436.386152398,1282089.03,30181924.61,9479677.39,2350,253.0,1080538.28,92.0,2016-11-12,2022-08-20,3.9010416666666665,192.0,0.17437595353102692,0.042478703613725584,0.32801838487137863,0.37456168313675486,0.04032515141855276,0.037389080536768926
1213,MekongFit UC-15,Streetwear,Everyday,M,blue,3383,738,19460884.58,3731809.673554802,802737.52,20263622.1,6160541.79,1236,137.0,746274.28,52.0,2012-08-20,2021-04-12,3.971223021582734,139.0,0.1917595090918936,0.03961471034341881,0.31656021414007074,0.36535619272834763,0.040496600650310376,0.03834739767003952
1214,MekongFit UC-16,Streetwear,Everyday,L,white,471,103,3674133.95,1500605.542355,161829.18,3835963.13,1189624.15,169,25.0,180829.1,6.0,2016-06-07,2020-05-17,3.3846153846153846,13.0,0.40842428794818436,0.042187365862403375,0.3237835544890789,0.35881104033970274,0.05307855626326964,0.0492167957022906
1215,MekongFit UC-17,Streetwear,Everyday,XL,purple,3793,833,14599028.84,4579294.531089236,594882.19,15193911.03,4568241.94,1367,119.0,431047.84,43.0,2012-08-03,2021-04-14,4.0546875,128.0,0.31367117506764486,0.039152670357580736,0.31291409792159847,0.36040073820195095,0.03137358291589771,0.029525788648281075
1217,MekongFit UC-19,Streetwear,Everyday,M,silver,3181,732,20557353.66,1904940.404484917,947423.95,21504777.61,6943635.34,1236,124.0,704406.67,44.0,2014-04-13,2021-04-16,3.992424242424242,132.0,0.09266467055978629,0.044056440256300795,0.33776892954421256,0.38855705752907893,0.038981452373467465,0.03426543521361008
1220,MekongFit UC-22,Streetwear,Everyday,S,red,288,62,2066977.76,376335.3787954716,77654.75,2144632.51,590752.42,97,9.0,61901.18,4.0,2021-10-18,2022-09-09,3.7,10.0,0.1820703570586418,0.03620888410387848,0.285804923222783,0.3368055555555556,0.03125,0.029947675876299703
1221,MekongFit UC-23,Streetwear,Everyday,M,black,264,59,2213648.82,-73383.34896000009,129993.83,2343642.65,926089.34,126,4.0,30432.46,2.0,2016-04-19,2017-07-30,3.9166666666666665,12.0,-0.03315040231178137,0.05546657465036319,0.4183542265751078,0.4772727272727273,0.015151515151515152,0.013747645843842566
1223,MekongFit UC-25,Streetwear,Everyday,XL,blue,7164,1651,31611708.32,-722679.5231039901,1449164.23,33060872.55,10485327.16,2714,198.0,794706.56,83.0,2016-06-06,2022-08-29,3.899159663865546,238.0,-0.022861134734903504,0.043833211836993693,0.331691253565255,0.3788386376326075,0.02763819095477387,0.025139627126611424
1225,MekongFit UC-27,Streetwear,Everyday,M,purple,17,4,42380.03,2365.8870619999952,0.0,42380.03,0.0,0,0.0,0.0,0.0,,,4.0,1.0,0.05582551645197031,0.0,0.0,0.0,0.0,0.0
1226,MekongFit UC-28,Streetwear,Everyday,L,green,4870,1062,30128424.82,2986185.880847008,1377355.01,31505779.830000002,10496259.12,1935,200.0,1164467.51,68.0,2013-04-22,2020-08-10,3.9096385542168677,166.0,0.09911523415803349,0.04371753428837441,0.34838393253909244,0.3973305954825462,0.04106776180698152,0.038650129137418346
