product_id,product_name,category,segment,peak_month,peak_season_index,revenue_total,gross_margin_total,peak_avg_stock_on_hand,peak_avg_stockout_days,peak_avg_fill_rate,peak_avg_days_supply,peak_stockout_rate,peak_overstock_rate,peak_avg_sell_through,prev_month,prev_avg_stock_on_hand,prev_avg_stockout_days,prev_avg_fill_rate,prev_avg_days_supply,prev_stockout_rate,prev_overstock_rate,prev_avg_sell_through,inventory_risk_score
1348,VietMode RP-40,Outdoor,Activewear,4,1.543135517981941,4818829.58,781333.5387430548,33.625,0.75,0.975,222.125,0.5,0.875,0.1499375,3,34.44444444444444,1.0,0.9666777777777776,390.2555555555556,0.7777777777777778,0.7777777777777778,0.12635555555555555,3.4996666666666716
1349,VietMode RP-41,Outdoor,Activewear,5,1.5977394222957495,4908221.46,305946.06998810277,58.5,1.5,0.9499833333333334,458.8833333333334,0.8333333333333334,1.0,0.09021666666666667,4,56.2,1.2,0.95998,628.1600000000001,0.6,1.0,0.09,5.401099999999996
1350,VietMode RP-42,Outdoor,Activewear,8,1.5630463522066569,4722850.88,-64794.10203452953,57.42857142857143,0.5714285714285714,0.9809714285714285,821.9857142857143,0.5714285714285714,1.0,0.08951428571428573,7,58.2,1.8,0.93998,646.52,1.0,1.0,0.0814,4.742885714285716
1351,VietMode RP-43,Outdoor,Activewear,9,1.5722060471954524,1080121.86,29537.82901799999,10.333333333333334,1.3333333333333333,0.9555333333333333,160.0,0.6666666666666666,0.3333333333333333,0.21823333333333336,8,11.0,1.0,0.96665,247.5,0.5,1.0,0.11854999999999999,4.667833333333332
1352,VietMode RP-44,Outdoor,Activewear,9,2.196165049514357,1014214.92,193366.60571399998,9.333333333333334,1.3333333333333333,0.9555333333333333,145.0,0.6666666666666666,0.3333333333333333,0.2354333333333333,8,10.0,1.0,0.9667,225.0,1.0,1.0,0.1288,4.666333333333332
1353,VietMode RP-45,Outdoor,Activewear,1,2.0694183529921504,757203.0700000001,99825.53799999997,4.666666666666667,1.0,0.9667,110.0,1.0,0.6666666666666666,0.2778,12,,,,,,,,1.9989999999999999
1354,VietMode RP-46,Outdoor,Activewear,4,2.7632905674494976,728756.13,302446.9115040001,4.0,1.6666666666666667,0.9444333333333333,66.66666666666667,0.6666666666666666,0.3333333333333333,0.37776666666666664,3,3.5,2.0,0.9333,82.5,1.0,0.5,0.30000000000000004,7.334666666666666
1357,VietMode RP-49,Outdoor,Activewear,11,2.0489073051274103,1046600.5,415732.872125091,11.0,1.5,0.95,156.65,1.0,0.5,0.25455,10,12.0,0.0,1.0,120.0,0.0,1.0,0.2,3.0000000000000013
1358,VietMode RP-50,Outdoor,Activewear,12,2.007306658939094,1046089.61,96675.81374886355,11.0,1.5,0.95,82.5,1.0,0.5,0.27149999999999996,11,11.0,1.0,0.96665,156.65,0.5,0.5,0.25455,5.0005000000000015
1359,VietMode RP-51,Outdoor,Activewear,7,2.4688183358975677,36716.61,14870.300592,6.0,1.0,0.9667,90.0,1.0,0.0,0.25,6,,,,,,,,1.9989999999999999
1360,VietMode RP-52,Outdoor,Activewear,7,1.655364084517144,112936.13999999998,7389.468000000008,6.0,0.0,1.0,90.0,0.0,0.0,0.25,6,,,,,,,,0.0
1361,VietMode RP-53,Outdoor,Activewear,1,1.8448210050079883,235990.96,99243.30134050001,3.0,0.5,0.98335,67.5,0.5,0.0,0.325,12,,,,,,,,0.9995000000000016
1362,VietMode RP-54,Outdoor,Activewear,8,1.6821667799649818,143103.03999999998,5558.164000000006,3.0,0.0,1.0,67.5,0.0,0.0,0.325,7,,,,,,,,0.0
1363,VietMode RP-55,Outdoor,Activewear,9,2.147279497936932,420114.55,7013.89638400003,3.3333333333333335,1.3333333333333333,0.9555333333333333,53.0,0.6666666666666666,0.0,0.40186666666666665,8,3.0,1.5,0.95,60.0,1.0,0.0,0.375,5.667333333333334
1364,VietMode RP-56,Outdoor,Activewear,9,1.9959082766266292,499056.22,89032.36302999992,3.0,1.0,0.9666666666666667,51.0,0.6666666666666666,0.0,0.425,8,3.0,2.0,0.9333,60.0,1.0,0.0,0.375,6.0009999999999994
1369,VietMode RP-61,Outdoor,Activewear,1,3.2746000137808915,766858.92,-6254.897538461468,6.0,1.0,0.96665,63.0,0.5,0.0,0.35225,12,6.0,0.0,1.0,135.0,0.0,0.5,0.19645,2.0004999999999997
1370,VietMode RP-62,Outdoor,Activewear,1,2.213922314255915,800298.7,259884.96091692313,6.0,2.0,0.9333,63.0,1.0,0.0,0.35225,12,6.0,1.5,0.95,135.0,1.0,0.5,0.19645,7.001000000000001
1374,VietMode RP-66,Outdoor,Activewear,9,1.0,3420.24,-141.4371540000002,3.0,1.0,0.9667,90.0,1.0,0.0,0.25,8,,,,,,,,1.9989999999999999
1375,VietMode RP-67,Outdoor,Activewear,10,3.1598767413198856,2208026.24,-9731.124797752454,14.0,9.0,0.7,63.45,0.5,0.5,0.45415,9,11.0,1.5,0.95,116.25,1.0,0.5,0.21195,21.0
1376,VietMode RP-68,Outdoor,Activewear,10,2.5684345793934273,1957880.96,770487.0467160449,9.5,10.0,0.66665,45.55,1.0,0.0,0.53545,9,8.0,2.0,0.9333,93.75,1.0,0.5,0.24265,24.0015
1379,VietMode RP-71,Outdoor,Activewear,5,1.0,15901.28,2195.118943999998,3.0,0.0,1.0,90.0,0.0,0.0,0.25,4,,,,,,,,0.0
1380,VietMode RP-72,Outdoor,Activewear,5,1.7024667301985394,27240.920000000002,855.4489999999987,3.0,2.0,0.9333,90.0,1.0,0.0,0.25,4,,,,,,,,4.0009999999999994
1381,VietMode RP-73,Outdoor,Activewear,4,1.6346177940845816,498434.07,1166.7540000000768,4.0,2.0,0.9333,60.0,1.0,0.0,0.3333,3,,,,,,,,4.0009999999999994
1382,VietMode RP-74,Outdoor,Activewear,2,2.2031715894307067,398323.31,154588.5068,3.0,0.5,0.98335,60.0,0.5,0.0,0.375,1,3.0,1.5,0.95,67.5,1.0,0.0,0.325,3.999500000000003
1383,VietMode RP-75,Outdoor,Activewear,9,2.374592946228525,183519.98,78178.087652,9.0,1.5,0.95,180.0,1.0,0.5,0.175,8,,,,,,,,3.0000000000000013
1384,VietMode RP-76,Outdoor,Activewear,9,1.4982608819269936,225801.22999999998,45762.04783099998,9.0,1.5,0.95,180.0,1.0,0.5,0.175,8,,,,,,,,3.0000000000000013
1385,VietMode RP-77,Outdoor,Activewear,3,1.0,3790.33,945.0414700000001,3.0,2.0,0.9333,90.0,1.0,0.0,0.25,2,,,,,,,,4.0009999999999994
1386,VietMode RP-78,Outdoor,Activewear,3,1.0,22876.14,2941.2463080000016,3.0,1.0,0.9667,90.0,1.0,0.0,0.25,2,,,,,,,,1.9989999999999999
1387,VietMode RP-79,Outdoor,Activewear,7,1.6981959437037617,25614.5,-4122.570999999996,3.0,0.0,1.0,90.0,0.0,0.0,0.25,6,,,,,,,,0.0
1388,VietMode RP-80,Outdoor,Activewear,3,1.0510101357224582,22260.870000000003,-3228.047999999997,,,,,,,,2,,,,,,,,0.0
1389,VietMode RP-81,Outdoor,Activewear,10,2.217315660383195,1088106.58,173566.622368,4.0,6.0,0.8,13.3,1.0,0.0,0.6923,9,4.0,2.5,0.9167000000000001,81.45,1.0,0.5,0.43334999999999996,16.998999999999995
1390,VietMode RP-82,Outdoor,Activewear,12,1.5938660348934304,862997.41,119554.43089600002,8.5,2.0,0.93335,148.35,1.0,0.5,0.3147,11,7.5,1.0,0.96665,165.0,0.5,0.5,0.21665,5.999999999999999
1391,VietMode RP-83,Outdoor,Activewear,10,1.284964700373494,6576487.43,1804707.087476074,76.0,1.3,0.9566700000000001,450.16,0.7,0.8,0.16131,9,74.7,1.3,0.9566700000000001,477.93,0.9,0.8,0.13729,5.199799999999993
1392,VietMode RP-84,Outdoor,Activewear,8,1.3575050548872287,6818757.46,2299426.3624362946,85.9090909090909,0.7272727272727273,0.9757636363636363,414.59090909090907,0.5454545454545454,0.9090909090909091,0.12235454545454547,7,86.88888888888889,0.8888888888888888,0.9703777777777778,568.5,0.6666666666666666,0.8888888888888888,0.10683333333333334,3.2319191919191943
1393,VietMode RP-85,Outdoor,Activewear,1,2.3737064976279227,469658.01,192359.86847834478,10.0,1.0,0.9667,180.0,1.0,0.5,0.21209999999999998,12,9.0,2.0,0.9333,135.0,1.0,1.0,0.1818,5.999999999999999
1394,VietMode RP-86,Outdoor,Activewear,1,2.112405307494025,428114.66000000003,73484.32651793101,10.0,0.5,0.98335,180.0,0.5,0.5,0.21209999999999998,12,10.0,0.0,1.0,150.0,0.0,1.0,0.1667,0.9995000000000016
1395,VietMode RP-87,Outdoor,Activewear,1,2.1530154760383375,902214.1,229298.51512000003,6.666666666666667,2.3333333333333335,0.9222333333333333,125.7,1.0,0.6666666666666666,0.31583333333333335,12,6.333333333333333,0.3333333333333333,0.9889,170.0,0.3333333333333333,0.6666666666666666,0.24073333333333333,5.332666666666666
1396,VietMode RP-88,Outdoor,Activewear,1,2.3964869383422585,1099280.45,372709.6589,5.333333333333333,2.3333333333333335,0.9222333333333333,95.7,1.0,0.3333333333333333,0.34309999999999996,12,5.0,1.6666666666666667,0.9444333333333333,130.0,1.0,0.6666666666666666,0.26193333333333335,7.999999999999999
1397,VietMode RP-89,Outdoor,Activewear,6,2.4220868078563944,243932.76,-6130.116,3.0,1.5,0.95,67.5,1.0,0.0,0.325,5,3.0,0.0,1.0,90.0,0.0,0.0,0.25,3.0000000000000013
1398,VietMode RP-90,Outdoor,Activewear,3,2.2100935611459636,167713.85,1024.4855359999951,3.0,1.6666666666666667,0.9444333333333333,75.0,1.0,0.0,0.3,2,3.0,1.0,0.9667,90.0,1.0,0.0,0.25,5.332666666666666
1401,VietMode RP-93,Outdoor,Activewear,1,2.763331340410463,818747.1900000001,195355.07780400003,3.3333333333333335,2.0,0.9333333333333332,50.699999999999996,0.6666666666666666,0.0,0.4288,12,3.0,0.5,0.98335,45.0,0.5,0.0,0.4,4.999500000000005
1402,VietMode RP-94,Outdoor,Activewear,1,2.3621860296703834,791081.12,-6733.743999999928,3.3333333333333335,2.6666666666666665,0.9110999999999999,50.699999999999996,1.0,0.0,0.4288,12,3.0,1.0,0.9667,45.0,1.0,0.0,0.4,7.332666666666669
1405,VietMode RP-97,Outdoor,Activewear,1,2.4173534739832236,778822.27,-10177.885999999951,11.0,1.0,0.9667,36.7,1.0,0.0,0.45,12,9.0,1.0,0.9667,45.0,1.0,0.0,0.4,3.9979999999999993
1406,VietMode RP-98,Outdoor,Activewear,1,3.628821615401573,740760.7,337213.98328,9.0,1.0,0.9667,30.0,1.0,0.0,0.5,12,8.0,2.0,0.9333,40.0,1.0,0.0,0.4286,5.999999999999999
1407,VietMode RP-99,Outdoor,Activewear,8,1.6616779769466086,2684739.03,437847.815392471,26.25,1.25,0.95835,223.4,1.0,1.0,0.1512,7,28.0,1.0,0.9667,570.0,1.0,1.0,0.06665,4.498499999999999
1408,VietMode RP-00,Outdoor,Activewear,4,1.4883186790518408,2671385.38,312531.2341741179,27.75,0.75,0.975025,508.65,0.75,1.0,0.10200000000000001,3,27.5,1.75,0.94165,348.225,1.0,1.0,0.10545,4.99975
1409,VietMode RP-01,Outdoor,Activewear,8,1.0579926756733886,17609.81,4439.30342,3.0,1.0,0.9667,90.0,1.0,0.0,0.25,7,,,,,,,,1.9989999999999999
1410,VietMode RP-02,Outdoor,Activewear,2,1.144718678856647,11069.2,3999.782259999999,3.0,2.0,0.9333,45.0,1.0,0.0,0.4,1,,,,,,,,4.0009999999999994
1411,VietMode RP-03,Outdoor,Activewear,3,2.156279599886156,182074.18,-5615.199878000003,9.0,0.5,0.98335,202.5,0.5,1.0,0.1409,2,9.0,0.0,1.0,270.0,0.0,1.0,0.1,0.9995000000000016
1412,VietMode RP-04,Outdoor,Activewear,12,1.9848955557645789,171485.29,63497.773909,9.0,0.5,0.98335,112.5,0.5,0.5,0.21589999999999998,11,9.0,2.0,0.9333,135.0,1.0,1.0,0.1818,5.000500000000001
1413,VietMode RP-05,Outdoor,Activewear,4,2.474528145374787,2986388.55,239640.0644870269,41.0,0.6666666666666666,0.9777666666666667,208.16666666666666,0.3333333333333333,0.3333333333333333,0.21719999999999998,3,38.666666666666664,2.0,0.9333,548.6666666666666,1.0,0.6666666666666666,0.17863333333333334,5.334666666666665
1414,VietMode RP-06,Outdoor,Activewear,4,1.9824326788217523,3369584.89,18493.819891892523,37.0,1.0,0.9666666666666667,189.66666666666666,0.6666666666666666,0.3333333333333333,0.23553333333333334,3,36.0,0.6666666666666666,0.9777999999999999,505.40000000000003,0.6666666666666666,0.6666666666666666,0.18913333333333335,3.332666666666669
1415,VietMode RP-07,Outdoor,Activewear,5,3.266077536188531,632655.55,219986.01672399996,3.0,1.0,0.9666666666666667,37.5,0.6666666666666666,0.0,0.45713333333333334,4,3.0,0.0,1.0,90.0,0.0,0.0,0.25,1.9999999999999998
1416,VietMode RP-08,Outdoor,Activewear,5,2.73966049477822,640935.65,68574.30968000002,4.0,0.0,1.0,50.0,0.0,0.0,0.38886666666666664,4,4.0,2.0,0.9333,120.0,1.0,1.0,0.2,4.0009999999999994
1417,VietMode RP-09,Outdoor,Activewear,6,1.7909870597127118,1042358.62,475656.44771199994,6.0,1.5,0.95,36.0,1.0,0.0,0.47009999999999996,5,5.5,1.5,0.95,26.65,0.5,0.0,0.53125,6.0000000000000036
1418,VietMode RP-10,Outdoor,Activewear,5,2.2975050126019974,1219461.47,293291.918126,7.5,1.0,0.96665,33.35,0.5,0.0,0.475,4,8.333333333333334,2.3333333333333335,0.9222,143.0,0.6666666666666666,0.3333333333333333,0.3669,6.667833333333332
1419,VietMode RP-11,Outdoor,Activewear,7,2.6978101174049227,819228.85,142527.89791558136,3.3333333333333335,1.6666666666666667,0.9444333333333333,55.0,1.0,0.0,0.3833333333333333,6,3.0,1.0,0.9667,90.0,1.0,0.0,0.25,5.332666666666666
1420,VietMode RP-12,Outdoor,Activewear,7,2.051265522886509,942154.83,60084.94233600012,3.0,1.0,0.9667,52.5,1.0,0.0,0.40713333333333335,6,3.0,0.5,0.98335,90.0,0.5,0.0,0.25,2.9985000000000013
1421,VietMode RP-13,Outdoor,Activewear,6,2.2351020107344004,54816.29,10883.462137999999,3.0,2.0,0.9333,90.0,1.0,0.0,0.25,5,,,,,,,,4.0009999999999994
1422,VietMode RP-14,Outdoor,Activewear,2,1.7311040681861327,84545.05,22935.383013999995,3.0,0.0,1.0,90.0,0.0,0.0,0.25,1,,,,,,,,0.0
1423,VietMode RP-15,Outdoor,Activewear,4,2.318452361503463,249432.41,43002.46220599997,3.0,0.0,1.0,60.0,0.0,0.0,0.375,3,3.0,1.5,0.95,90.0,1.0,0.0,0.25,3.0000000000000013
1424,VietMode RP-16,Outdoor,Activewear,2,2.287651594355914,244438.52,-6895.569999999996,3.0,0.5,0.98335,37.5,0.5,0.0,0.45,1,3.0,0.0,1.0,90.0,0.0,0.0,0.25,0.9995000000000016
1425,VietMode RP-17,Outdoor,Activewear,5,1.7994326635739932,3605003.85,1320096.9043625016,42.0,1.5,0.95,285.025,1.0,0.5,0.18987500000000002,4,45.5,0.8333333333333334,0.9722166666666667,728.6999999999999,0.5,0.8333333333333334,0.1057,4.666833333333333
1426,VietMode RP-18,Outdoor,Activewear,5,1.786681671067369,3505069.46,1629658.0307380473,34.0,1.5,0.95,226.65,1.0,0.5,0.21914999999999998,4,36.666666666666664,1.1666666666666667,0.9611166666666667,577.4499999999999,0.8333333333333334,0.8333333333333334,0.12278333333333334,5.333166666666666
1429,VietMode RP-21,Outdoor,Activewear,4,2.115477445701449,473278.74,196742.28723473678,6.5,0.5,0.98335,80.0,0.5,0.0,0.275,3,6.666666666666667,0.6666666666666666,0.9777666666666667,200.0,0.3333333333333333,1.0,0.13096666666666668,2.333166666666668
1430,VietMode RP-22,Outdoor,Activewear,4,1.8290606537338951,488978.47000000003,79748.91911894742,6.0,1.0,0.9667,75.0,1.0,0.0,0.29164999999999996,3,6.0,1.3333333333333333,0.9555666666666666,180.0,1.0,1.0,0.1429,4.6653333333333356
1431,VietMode RP-23,Outdoor,Activewear,7,2.343669993587051,603092.28,199437.23478000003,18.0,0.0,1.0,90.0,0.0,0.0,0.25,6,18.0,2.0,0.9333,270.0,1.0,1.0,0.1,4.0009999999999994
1432,VietMode RP-24,Outdoor,Activewear,12,2.4587133781408195,496809.84,10678.215000000015,19.0,1.5,0.95,342.0,1.0,1.0,0.12915000000000001,11,19.0,1.0,0.9667,285.0,1.0,1.0,0.0952,4.999000000000001
1433,VietMode RP-25,Outdoor,Activewear,5,1.6679637615814564,9650493.98,-48557.54550139788,95.0,0.8571428571428571,0.9714428571428572,337.24285714285713,0.7142857142857143,1.0,0.10311428571428571,4,93.28571428571429,1.1428571428571428,0.9619142857142856,488.42857142857144,0.8571428571428571,1.0,0.09128571428571429,3.999285714285717
1434,VietMode RP-26,Outdoor,Activewear,5,1.31386065858386,9459612.63,2581077.7117322446,94.42857142857143,1.5714285714285714,0.9476000000000001,333.9714285714286,0.8571428571428571,1.0,0.10272857142857143,4,92.28571428571429,1.2857142857142858,0.9571428571428572,481.95714285714286,0.8571428571428571,1.0,0.09114285714285715,5.714857142857139
1435,VietMode RP-27,Outdoor,Activewear,3,2.0749160812589165,2825843.75,497435.8270521155,33.5,1.0,0.96665,380.675,0.5,0.5,0.193725,2,29.0,1.3333333333333333,0.9555333333333333,180.66666666666666,0.6666666666666666,1.0,0.15276666666666666,4.667833333333332
1436,VietMode RP-28,Outdoor,Activewear,5,1.7404649854663719,2965646.24,693125.5057317214,35.0,1.0,0.966675,405.625,0.75,0.75,0.16855,4,31.0,1.0,0.9666666666666667,178.0,0.6666666666666666,1.0,0.16566666666666666,3.9997500000000015
1439,VietMode RP-31,Outdoor,Activewear,11,2.0158930924795473,1105179.5,508104.3551333334,9.0,1.0,0.9666666666666667,91.5,0.6666666666666666,0.3333333333333333,0.29273333333333335,10,8.5,0.5,0.98335,95.35,0.5,0.5,0.34614999999999996,2.9995000000000016
1440,VietMode RP-32,Outdoor,Activewear,12,2.342979732664964,1158800.6,-5657.447666666835,8.5,0.5,0.98335,47.5,0.5,0.0,0.3974,11,9.0,1.0,0.9666666666666667,91.5,0.6666666666666666,0.3333333333333333,0.29273333333333335,2.999500000000001
1441,VietMode RP-33,Outdoor,Activewear,10,1.3368560901202506,4266283.74,1691463.7293612799,11.5,0.8333333333333334,0.9722166666666666,115.5,0.5,0.6666666666666666,0.26885,9,10.714285714285714,1.2857142857142858,0.9571285714285714,109.07142857142857,0.7142857142857143,0.7142857142857143,0.24692857142857141,4.238690476190477
1442,VietMode RP-34,Outdoor,Activewear,4,1.5574207621269507,4358966.7,1395453.7437332764,9.6,2.0,0.9333199999999999,69.7,0.8,0.4,0.33808,3,9.0,0.8,0.97334,112.24000000000001,0.6,0.4,0.27632,5.600200000000002
1443,VietMode RP-35,Outdoor,Activewear,1,1.514764131955163,1048464.62,191585.8774663362,16.5,0.6666666666666666,0.9777833333333333,236.51666666666665,0.5,0.6666666666666666,0.20745,12,17.875,1.0,0.966675,286.625,0.75,0.875,0.1703375,3.3329166666666676
1444,VietMode RP-36,Outdoor,Activewear,1,1.7251387797781037,944478.38,130.1869203540573,14.333333333333334,1.1666666666666667,0.9611166666666667,210.41666666666666,0.8333333333333334,0.6666666666666666,0.2322,12,15.625,1.125,0.9625,253.375,0.75,0.75,0.1918625,4.583166666666664
1447,VietMode RP-39,Outdoor,Activewear,11,1.0,1391.98,-222.7729999999999,3.0,0.0,1.0,90.0,0.0,0.0,0.25,10,,,,,,,,0.0
1448,VietMode RP-40,Outdoor,Activewear,11,1.0,5419.96,449.9202400000004,3.0,2.0,0.9333,90.0,1.0,0.0,0.25,10,,,,,,,,4.0009999999999994
1449,VietMode RP-41,Outdoor,Activewear,7,1.8356946668703114,136381.27,15047.029587999998,15.0,1.0,0.9667,90.0,1.0,0.0,0.25,6,15.0,0.0,1.0,450.0,0.0,1.0,0.0625,1.9989999999999999
1450,VietMode RP-42,Outdoor,Activewear,8,1.9114483139430514,135029.84,36850.61479999999,15.0,1.0,0.96665,187.5,0.5,1.0,0.14215,7,15.0,1.0,0.9667,90.0,1.0,0.0,0.25,3.9994999999999994
1451,VietMode RP-43,Outdoor,Activewear,7,2.5419043321313137,467998.51,17516.905807692303,18.0,1.5,0.95,315.0,1.0,0.5,0.1513,6,18.0,1.0,0.9667,270.0,1.0,1.0,0.1,4.999000000000001
1452,VietMode RP-44,Outdoor,Activewear,9,1.5601206574116222,393994.86,17864.58853846154,19.0,2.0,0.9333,190.0,1.0,1.0,0.1364,8,19.0,1.0,0.96665,427.5,0.5,1.0,0.0726,6.001499999999999
1453,VietMode RP-45,Outdoor,Activewear,4,1.5612702828082368,7888796.05,1194349.5213674232,60.25,0.75,0.975,739.025,0.5,0.5,0.23397500000000002,3,47.0,1.3333333333333333,0.9555666666666666,121.86666666666667,1.0,0.6666666666666666,0.20253333333333334,4.166333333333337
1454,VietMode RP-46,Outdoor,Activewear,1,1.4691273297825076,8115810.14,-78375.85213217231,42.333333333333336,1.0,0.9666666666666667,63.93333333333334,0.6666666666666666,0.0,0.33266666666666667,12,55.8,1.2,0.96,745.24,0.8,0.4,0.21842,4.400000000000001
1457,VietMode RP-49,Outdoor,Activewear,4,2.1468804197572435,411376.82,36259.64456,3.0,0.3333333333333333,0.9889,75.0,0.3333333333333333,0.0,0.3,3,3.0,2.0,0.9333,90.0,1.0,0.0,0.25,4.667333333333333
1458,VietMode RP-50,Outdoor,Activewear,4,2.715323196388648,328045.59,-1229.825952000011,3.0,1.3333333333333333,0.9555333333333333,75.0,0.6666666666666666,0.0,0.3,3,3.0,1.5,0.95,90.0,1.0,0.0,0.25,5.667333333333334
1459,VietMode RP-51,Outdoor,Activewear,4,2.184227395075789,238606.75,31323.42298,3.0,1.0,0.9667,90.0,1.0,0.0,0.25,3,3.0,2.0,0.9333,90.0,1.0,0.0,0.25,5.999999999999999
1460,VietMode RP-52,Outdoor,Activewear,8,1.9691672776688458,230291.05,66692.326999,3.0,0.0,1.0,45.0,0.0,0.0,0.4,7,3.0,0.0,1.0,30.0,0.0,0.0,0.5,0.0
1463,VietMode RP-55,Outdoor,Activewear,2,1.5621616864622436,168741.4,49794.37322800001,9.0,1.0,0.9667,90.0,1.0,0.0,0.25,1,9.0,0.0,1.0,135.0,0.0,1.0,0.1818,1.9989999999999999
1464,VietMode RP-56,Outdoor,Activewear,4,1.7036681991321077,154148.12,51352.27023499999,9.0,1.0,0.9667,67.5,1.0,0.0,0.3077,3,9.0,0.0,1.0,270.0,0.0,1.0,0.1,1.9989999999999999
1465,VietMode RP-57,Outdoor,Activewear,5,3.0255969889186494,277396.69,103498.64276799999,3.6666666666666665,2.3333333333333335,0.9222,75.0,0.6666666666666666,0.3333333333333333,0.37223333333333336,4,3.5,1.0,0.9667,71.25,1.0,0.5,0.38570000000000004,6.666333333333333
1466,VietMode RP-58,Outdoor,Activewear,5,1.829755412917343,324740.78,137271.76467200002,3.6666666666666665,2.6666666666666665,0.9110999999999999,75.0,1.0,0.3333333333333333,0.37223333333333336,4,3.5,1.5,0.95,71.25,1.0,0.5,0.38570000000000004,8.33366666666667
1469,VietMode RP-61,Outdoor,Activewear,12,1.0,18519.8,-1461.9442127058865,3.0,2.0,0.9333,90.0,1.0,0.0,0.25,11,,,,,,,,4.0009999999999994
1470,VietMode RP-62,Outdoor,Activewear,12,1.0,13890.93,-3106.4347941176457,3.0,0.0,1.0,90.0,0.0,0.0,0.25,11,,,,,,,,0.0
1471,VietMode RP-63,Outdoor,Activewear,2,2.1987007897252595,538616.43,105849.29442641854,3.0,0.6666666666666666,0.9777999999999999,67.5,0.6666666666666666,0.0,0.35713333333333336,1,3.0,0.5,0.98335,90.0,0.5,0.0,0.25,2.332166666666671
1472,VietMode RP-64,Outdoor,Activewear,4,2.2524893581989094,454718.61,54985.73264581394,3.0,1.25,0.958325,60.0,0.75,0.0,0.375,3,3.0,1.0,0.9666666666666667,90.0,0.6666666666666666,0.0,0.25,4.50025
1473,VietMode RP-65,Outdoor,Activewear,4,2.133874466290642,853404.5599999999,270322.82234,10.0,0.75,0.975025,159.375,0.75,0.5,0.19545,3,9.0,0.0,1.0,135.0,0.0,1.0,0.1818,1.499249999999999
1474,VietMode RP-66,Outdoor,Activewear,1,1.7122266706379132,957382.05,154184.89022399994,9.666666666666666,1.0,0.9666666666666667,145.0,0.6666666666666666,1.0,0.17173333333333332,12,9.5,0.5,0.98335,195.0,0.5,0.5,0.17045,2.9995000000000016
1477,VietMode RP-69,Outdoor,Activewear,7,1.4570330770768902,148931.54,60491.461363999995,3.0,0.5,0.98335,90.0,0.5,0.0,0.25,6,3.0,0.0,1.0,90.0,0.0,0.0,0.25,0.9995000000000016
1478,VietMode RP-70,Outdoor,Activewear,12,1.630862550282597,161661.3,834.7740000000376,3.0,0.0,1.0,90.0,0.0,0.0,0.25,11,,,,,,,,0.0
1479,VietMode RP-71,Outdoor,Activewear,7,1.964440698146646,518153.03,166213.02086744824,15.0,0.0,1.0,90.0,0.0,0.0,0.25,6,15.0,0.0,1.0,337.5,0.0,1.0,0.09004999999999999,0.0
1480,VietMode RP-72,Outdoor,Activewear,8,1.7110644830134634,467414.88,86026.67786896547,16.0,2.0,0.9333,160.0,1.0,1.0,0.1579,7,16.0,1.0,0.9667,96.0,1.0,1.0,0.2381,5.999999999999999
1481,VietMode RP-73,Outdoor,Activewear,4,1.7058127563168202,1985348.1500000001,-54169.81104651151,8.0,0.8333333333333334,0.9722166666666666,87.21666666666665,0.5,0.5,0.2904833333333333,3,7.666666666666667,0.3333333333333333,0.9889,101.66666666666667,0.3333333333333333,0.3333333333333333,0.23483333333333334,2.333166666666668
1482,VietMode RP-74,Outdoor,Activewear,4,1.7540918994613366,2441308.76,457733.4506226044,5.0,1.3333333333333333,0.95555,54.56666666666666,0.6666666666666666,0.0,0.3951833333333334,3,5.0,1.6666666666666667,0.9444333333333333,65.0,1.0,0.0,0.3277666666666667,6.0005
1483,VietMode RP-75,Outdoor,Activewear,12,1.408782998531239,1581476.07,493398.97147199983,53.0,1.5,0.9500000000000001,175.91666666666666,1.0,0.6666666666666666,0.19955,11,50.833333333333336,0.6666666666666666,0.9777833333333333,279.76666666666665,0.5,1.0,0.11773333333333334,4.333166666666664
1484,VietMode RP-76,Outdoor,Activewear,12,1.4511105091077983,1590873.49,-9272.897642856973,50.833333333333336,0.8333333333333334,0.9722166666666666,169.23333333333332,0.5,0.6666666666666666,0.20693333333333333,11,49.333333333333336,1.3333333333333333,0.9555666666666666,272.18333333333334,1.0,1.0,0.12340000000000001,4.333166666666671
1485,VietMode RP-77,Outdoor,Activewear,12,1.9781394355039605,199750.56,84031.498752,3.0,1.5,0.95,67.5,1.0,0.0,0.325,11,3.0,1.0,0.9667,90.0,1.0,0.0,0.25,4.999000000000001
1486,VietMode RP-78,Outdoor,Activewear,12,2.4434262272370675,136351.61,-285.142000000008,3.0,1.0,0.9667,67.5,1.0,0.0,0.325,11,3.0,1.0,0.9667,90.0,1.0,0.0,0.25,3.9979999999999993
1487,VietMode RP-79,Outdoor,Activewear,12,1.0,35492.869999999995,-5866.196269230779,3.0,2.0,0.9333,90.0,1.0,0.0,0.25,11,,,,,,,,4.0009999999999994
1488,VietMode RP-80,Outdoor,Activewear,12,1.0,4849.1,-887.0604240769226,3.0,2.0,0.9333,90.0,1.0,0.0,0.25,11,,,,,,,,4.0009999999999994
1489,VietMode RP-81,Outdoor,Activewear,9,1.465532594498748,5570619.03,667788.2116931363,84.71428571428571,1.7142857142857142,0.9428428571428571,1743.0714285714287,1.0,0.8571428571428571,0.09832857142857143,8,85.125,1.0,0.9666625,1302.1875,0.625,1.0,0.060775,5.429125000000003
