product_id,product_name,category,segment,avg_stock_on_hand,total_units_sold_inv,avg_units_received,avg_stockout_days,stockout_rate,overstock_rate,reorder_rate,avg_days_supply,avg_sell_through,avg_fill_rate,revenue,gross_margin,promo_revenue_share,return_rate_qty,overstock_score
1194,MekongFit UE-30,Streetwear,Performance,3.0,53,3.3125,1.75,1.0,0.0,0.0,36.28125,0.4950875,0.94165,1527558.52,269369.1043565783,0.3939625697613208,0.06179775280898876,0.0
1195,MekongFit UE-31,Streetwear,Performance,3.0,1,1.0,1.0,1.0,0.0,0.0,90.0,0.25,0.9667,12618.2,3159.204608,1.0,0.0,0.0
1196,MekongFit UE-32,Streetwear,Performance,26.68,160,7.12,0.88,0.56,0.72,0.0,316.18,0.1883,0.970668,2938654.28,1173446.898356,0.42801944024528127,0.024509803921568627,15.592432319999999
1197,MekongFit UE-33,Streetwear,Performance,11.411764705882353,69,4.470588235294118,1.0588235294117647,0.5882352941176471,0.5294117647058824,0.0,190.6,0.24313529411764706,0.9647058823529411,1270873.6099999999,391117.73451200005,0.24532670089828998,0.05179282868525897,4.572615143496846
1198,MekongFit UE-34,Streetwear,Performance,24.928571428571427,123,4.75,0.8214285714285714,0.6071428571428571,0.8214285714285714,0.0,301.2357142857143,0.14555714285714286,0.972625,2491003.67,-66672.8984024394,0.3637136993860792,0.041407867494824016,17.496461260932943
1199,MekongFit UC-01,Streetwear,Everyday,3.0,1,1.0,1.0,1.0,0.0,0.0,90.0,0.25,0.9667,,,,,0.0
1200,MekongFit UC-02,Streetwear,Everyday,3.0,2,1.0,1.0,0.5,0.0,0.0,90.0,0.25,0.96665,10126.88,2964.799843999999,0.0,0.0,0.0
1201,MekongFit UC-03,Streetwear,Everyday,145.8,574,14.977777777777778,1.2,0.7333333333333333,0.9333333333333333,0.0,1547.8466666666668,0.08674666666666667,0.9599933333333334,12864274.06,67242.43028200069,0.2615547083579468,0.03625377643504532,124.27551360000001
1202,MekongFit UC-04,Streetwear,Everyday,40.2,166,4.022222222222222,1.0,0.6222222222222222,1.0,0.0,592.6666666666666,0.08224666666666666,0.9666622222222222,3694782.0100000002,299709.4015829154,0.2937876759879536,0.01098901098901099,36.893684
1203,MekongFit UC-05,Streetwear,Everyday,147.13333333333333,897,17.633333333333333,1.05,0.6833333333333333,0.95,0.0,1109.8583333333333,0.10164333333333334,0.9649983333333334,11023548.84,-51345.31564613392,0.28319453157155877,0.0390548080078766,125.56930034444443
1204,MekongFit UC-06,Streetwear,Everyday,9.0,3,3.0,0.0,0.0,0.0,0.0,90.0,0.25,1.0,48765.240000000005,3085.7250000000004,0.0,0.0,0.0
1205,MekongFit UC-07,Streetwear,Everyday,3.0,1,1.0,1.0,1.0,0.0,0.0,90.0,0.25,0.9667,,,,,0.0
1206,MekongFit UC-08,Streetwear,Everyday,3.0,1,1.0,0.0,0.0,0.0,0.0,90.0,0.25,1.0,,,,,0.0
1207,MekongFit UC-09,Streetwear,Everyday,3.0,26,1.2380952380952381,0.9047619047619048,0.6666666666666666,0.0,0.0,80.71428571428571,0.2833333333333333,0.9698476190476191,487434.74,-18655.386769230783,0.48799277211960723,0.046875,0.0
1210,MekongFit UC-12,Streetwear,Everyday,9.0,30,1.5789473684210527,1.0,0.631578947368421,0.8421052631578947,0.0,206.05263157894737,0.14521052631578946,0.9666631578947368,625581.72,-50373.556499999984,0.4154160706613998,0.0,6.4784044321329635
1211,MekongFit UC-13,Streetwear,Everyday,3.0,25,1.3157894736842106,0.7368421052631579,0.5263157894736842,0.0,0.0,78.94736842105263,0.2921052631578947,0.9754421052631579,802354.1,11570.755999999936,0.3196730221731278,0.11458333333333333,0.0
1212,MekongFit UC-14,Streetwear,Everyday,197.45333333333335,1850,29.0,1.9733333333333334,0.76,0.7733333333333333,0.0,699.8133333333334,0.16202933333333333,0.9342226666666666,28899835.58,5039436.386152398,0.32801838487137863,0.04032515141855276,127.95581172527409
1213,MekongFit UC-15,Streetwear,Everyday,99.49,930,10.6,1.07,0.72,0.94,0.0,1078.665,0.099078,0.964334,19460884.58,3731809.673554802,0.31656021414007074,0.040496600650310376,84.25476599319998
1214,MekongFit UC-16,Streetwear,Everyday,11.431818181818182,133,3.3181818181818183,1.0,0.7045454545454546,0.5454545454545454,0.0,212.65,0.23077727272727272,0.9666750000000001,3674133.95,1500605.542355,0.3237835544890789,0.05307855626326964,4.796516923365889
1215,MekongFit UC-17,Streetwear,Everyday,194.25423728813558,1063,21.271186440677965,1.0847457627118644,0.711864406779661,0.9322033898305084,0.0,1479.1152542372881,0.09322542372881357,0.9638406779661016,14599028.84,4579294.531089236,0.31291409792159847,0.03137358291589771,164.20278311560574
1217,MekongFit UC-19,Streetwear,Everyday,97.49462365591398,953,11.774193548387096,1.2258064516129032,0.6344086021505376,0.8172043010752689,0.0,1036.6258064516128,0.14711720430107528,0.9591419354838709,20557353.66,1904940.404484917,0.33776892954421256,0.038981452373467465,67.95175297187691
1220,MekongFit UC-22,Streetwear,Everyday,4.206896551724138,82,2.9310344827586206,1.206896551724138,0.7586206896551724,0.20689655172413793,0.0,62.648275862068964,0.3701413793103448,0.9597724137931035,2066977.76,376335.3787954716,0.285804923222783,0.03125,0.5482241502316619
1221,MekongFit UC-23,Streetwear,Everyday,17.208333333333332,75,3.4583333333333335,0.9166666666666666,0.625,0.75,0.0,306.9916666666667,0.14984166666666668,0.9694458333333333,2213648.82,-73383.34896000009,0.4183542265751078,0.015151515151515152,10.972355989583333
1223,MekongFit UC-25,Streetwear,Everyday,323.9382716049383,2106,30.88888888888889,1.0740740740740742,0.6666666666666666,0.9259259259259259,0.0,1013.4641975308642,0.0930037037037037,0.9641975308641975,31611708.32,-722679.5231039901,0.331691253565255,0.02763819095477387,272.0470486799099
1225,MekongFit UC-27,Streetwear,Everyday,6.0,4,2.0,2.0,1.0,0.0,0.0,90.0,0.25,0.9333,42380.03,2365.8870619999952,0.0,0.0,0.0
1226,MekongFit UC-28,Streetwear,Everyday,171.8877551020408,1369,16.367346938775512,1.2551020408163265,0.6020408163265306,0.8673469387755102,0.0,1529.9091836734694,0.11480000000000001,0.958169387755102,30128424.82,2986185.880847008,0.34838393253909244,0.04106776180698152,131.97120887130362
1227,MekongFit UC-29,Streetwear,Everyday,121.10909090909091,527,11.10909090909091,0.9454545454545454,0.6363636363636364,0.9636363636363636,0.0,1040.0963636363638,0.07761454545454545,0.9684854545454545,6530158.18,623029.8851277872,0.3093430165576786,0.04329004329004329,107.64710881803155
1228,MekongFit UC-30,Streetwear,Everyday,92.48648648648648,791,8.063063063063064,1.0810810810810811,0.7117117117117117,0.963963963963964,0.0,891.6927927927927,0.0845099099099099,0.963963063063063,3708528.38,1196811.8707764985,0.3024750696393484,0.043478260869565216,81.6192740313725
1229,MekongFit UC-31,Streetwear,Everyday,172.57758620689654,1646,16.54310344827586,1.1293103448275863,0.7413793103448276,0.9482758620689655,0.0,1039.1456896551724,0.09776896551724139,0.9623551724137931,17077144.21,3580367.649078482,0.3198896017286722,0.03367875647668394,147.6511547803313
1230,MekongFit UC-32,Streetwear,Everyday,108.29268292682927,639,18.195121951219512,0.975609756097561,0.6585365853658537,0.8536585365853658,0.0,847.4829268292683,0.1377731707317073,0.967480487804878,12029282.31,3811172.900098884,0.33964102136031754,0.02456453774006253,79.70853615008488
1231,MekongFit UC-33,Streetwear,Everyday,56.806451612903224,455,8.258064516129032,1.064516129032258,0.6290322580645161,0.8225806451612904,0.0,722.6870967741935,0.13345806451612904,0.9645177419354839,13191423.08,1010345.9612332312,0.3258668267957637,0.06760204081632654,40.49167417676479
1232,MekongFit UC-34,Streetwear,Everyday,33.54545454545455,219,4.345454545454546,1.0363636363636364,0.7090909090909091,0.9454545454545454,0.0,463.43454545454546,0.10660727272727273,0.9654563636363636,3315873.02,-46379.11852739733,0.2557763897726096,0.02193548387096774,28.33457793538693
1235,VietMode MP-03,Casual,Activewear,6.0,21,1.5,0.5,0.35714285714285715,0.6428571428571429,0.0,144.64285714285714,0.19186428571428574,0.9833357142857143,361174.19,-7661.01099999999,0.4095656447654801,0.0,3.117094897959184
1236,VietMode MP-04,Casual,Activewear,6.0,21,1.5,1.1428571428571428,0.7857142857142857,0.6428571428571429,0.0,144.64285714285714,0.19186428571428574,0.9619071428571428,298472.31,69861.12489,0.4141588544679405,0.07272727272727272,3.117094897959184
1239,VietMode MP-07,Casual,Activewear,3.0,14,1.75,0.875,0.75,0.0,0.0,69.75,0.334375,0.97085,295532.24,113957.05926200002,0.18994949586549342,0.14814814814814814,0.0
1240,VietMode MP-08,Casual,Activewear,3.0,14,1.75,0.375,0.25,0.0,0.0,69.75,0.334375,0.9875,178227.58000000002,492.83050000000094,0.28927155942980315,0.12121212121212122,0.0
1241,VietMode MP-09,Casual,Activewear,3.0,1,1.0,2.0,1.0,0.0,0.0,90.0,0.25,0.9333,,,,,0.0
1242,VietMode MP-10,Casual,Activewear,3.0,1,1.0,0.0,0.0,0.0,0.0,90.0,0.25,1.0,4697.53,725.0144739999996,0.0,0.0,0.0
1243,VietMode MP-11,Casual,Activewear,18.466666666666665,98,3.533333333333333,1.1,0.7,0.8666666666666667,0.0,285.2566666666667,0.14103000000000002,0.9633366666666666,1704157.19,752058.22904,0.3618212531204355,0.044444444444444446,13.747337644444444
1244,VietMode MP-12,Casual,Activewear,16.5,98,3.466666666666667,1.1333333333333333,0.6333333333333333,0.8,0.0,255.69666666666666,0.15416333333333335,0.96222,1671072.34,396956.77986999985,0.3180604018614777,0.06885245901639345,11.165044000000002
1245,VietMode MP-13,Casual,Activewear,10.23076923076923,94,8.23076923076923,2.769230769230769,0.6923076923076923,0.23076923076923078,0.0,120.27692307692307,0.39501538461538466,0.9076923076923078,1961868.1099999999,782197.0226149999,0.3554322058887027,0.011799410029498525,1.4283364588074645
1246,VietMode MP-14,Casual,Activewear,12.538461538461538,94,8.538461538461538,2.4615384615384617,0.6923076923076923,0.23076923076923078,0.0,147.66153846153844,0.36496923076923077,0.9179538461538462,2211868.41,653115.467148,0.3131806697307097,0.049738219895287955,1.837455894401457
1247,VietMode MP-15,Casual,Activewear,9.0,4,2.0,1.5,1.0,0.5,0.0,180.0,0.175,0.95,146574.08000000002,4460.255000000005,0.0,0.0,3.7125
1248,VietMode MP-16,Casual,Activewear,9.0,4,2.0,0.5,0.5,0.5,0.0,180.0,0.175,0.98335,88559.96,19474.68983000001,0.0,0.0,3.7125
1249,VietMode MP-17,Casual,Activewear,3.0,9,1.2857142857142858,1.4285714285714286,0.8571428571428571,0.0,0.0,77.14285714285714,0.2928571428571428,0.9523714285714285,104634.99,24079.502988,0.19298697309571108,0.0,0.0
1250,VietMode MP-18,Casual,Activewear,3.0,9,1.2857142857142858,0.7142857142857143,0.5714285714285714,0.0,0.0,77.14285714285714,0.2928571428571428,0.9762000000000001,121218.08,26688.94602800001,0.29899788876378836,0.0,0.0
1251,VietMode MP-19,Casual,Activewear,20.214285714285715,172,6.964285714285714,1.8928571428571428,0.6428571428571429,0.5714285714285714,0.0,307.50357142857143,0.24357142857142858,0.9369107142857143,3358792.01,1179883.2352160001,0.3173715540665467,0.03924418604651163,8.737521865889212
1252,VietMode MP-20,Casual,Activewear,16.321428571428573,172,6.785714285714286,2.2142857142857144,0.8214285714285714,0.5357142857142857,0.0,244.37142857142857,0.2647857142857143,0.9261892857142857,2830110.56,1111221.045224,0.2925370060454458,0.025951557093425604,6.428436133381924
1253,VietMode MP-21,Casual,Activewear,29.59259259259259,206,8.851851851851851,1.962962962962963,0.5925925925925926,0.5925925925925926,0.0,391.94444444444446,0.20924444444444443,0.9345703703703704,3654017.43,331417.85812800017,0.32667148771646665,0.03591160220994475,13.866967108672457
1254,VietMode MP-22,Casual,Activewear,23.555555555555557,206,8.592592592592593,2.8518518518518516,0.7037037037037037,0.5555555555555556,0.0,315.81481481481484,0.24475185185185186,0.9049333333333333,3704309.66,1663.0760000000992,0.2822016531954837,0.020604395604395604,9.883494284407865
1259,VietMode MP-27,Casual,Activewear,10.482758620689655,90,3.3448275862068964,0.896551724137931,0.6206896551724138,0.5862068965517241,0.0,181.4586206896552,0.2198,0.9701172413793104,1392405.26,570300.293408,0.2955382616121401,0.0,4.794380023781213
1260,VietMode MP-28,Casual,Activewear,8.862068965517242,90,3.2758620689655173,0.9655172413793104,0.6896551724137931,0.5172413793103449,0.0,154.06896551724137,0.24592068965517241,0.9678206896551724,1295454.12,536936.0094959999,0.3358104106380857,0.003367003367003367,3.456570441592522
1261,VietMode MP-29,Casual,Activewear,9.625,156,4.225,1.025,0.65,0.4,0.0,129.3475,0.29951500000000003,0.9658374999999999,2845473.2,518642.8489808915,0.3056721672866221,0.074,2.69686725
1262,VietMode MP-30,Casual,Activewear,11.425,156,4.325,1.175,0.75,0.4,0.0,154.4975,0.2757925,0.960835,2967730.78,-11042.908407643496,0.32323430294442007,0.04961832061068702,3.309628275
1263,VietMode MP-31,Casual,Activewear,5.166666666666667,47,4.166666666666667,1.0833333333333333,0.75,0.08333333333333333,0.0,60.975,0.40299166666666664,0.9638916666666667,873675.67,20902.945000000025,0.16399364766561486,0.05333333333333334,0.2570452546296297
1264,VietMode MP-32,Casual,Activewear,6.25,47,4.333333333333333,1.0,0.75,0.3333333333333333,0.0,75.45833333333333,0.37315000000000004,0.9666833333333334,993832.67,339133.01700800005,0.2787392771058734,0.08522727272727272,1.3059374999999995
1271,VietMode MA-07,Casual,All-weather,77.5,49,5.5,1.1,0.7,1.0,0.0,1383.21,0.054720000000000005,0.96333,915372.59,20696.48599999994,0.1745979743614565,0.08333333333333333,73.2592
1272,VietMode MA-08,Casual,All-weather,14.285714285714286,59,10.0,1.2857142857142858,0.5714285714285714,0.14285714285714285,0.0,66.32857142857144,0.34955714285714284,0.9571428571428572,1253870.76,-62078.98610738244,0.5270276579382074,0.031818181818181815,1.3274344023323614
1273,VietMode MA-09,Casual,All-weather,3.4285714285714284,30,2.2142857142857144,1.5,0.7857142857142857,0.14285714285714285,0.0,71.42857142857143,0.3398,0.9499928571428572,449821.60000000003,137443.44517000002,0.5701787553109944,0.0,0.3233632653061224
1275,VietMode MA-11,Casual,All-weather,6.0,13,1.3,0.6,0.4,0.7,0.0,153.0,0.17503,0.9800000000000001,431223.98,54780.259298000004,0.0,0.0,3.464873999999999
1277,VietMode MA-13,Casual,All-weather,4.5625,37,2.5,1.3125,0.75,0.375,0.0,85.53125,0.3188375,0.9562375,503995.86,225356.2576248649,0.2995221429001421,0.0,1.16542646484375
1278,VietMode MA-14,Casual,All-weather,3.0,16,1.7777777777777777,1.1111111111111112,0.7777777777777778,0.0,0.0,69.16666666666667,0.34126666666666666,0.9629666666666667,722190.57,216416.70917699998,0.3556637689135155,0.07792207792207792,0.0
1279,VietMode MA-15,Casual,All-weather,3.0,31,1.8235294117647058,0.8823529411764706,0.5882352941176471,0.0,0.0,65.02941176470588,0.3497882352941177,0.9705882352941176,654405.75,165156.97899600002,0.18444900583468282,0.0,0.0
1280,VietMode MA-16,Casual,All-weather,6.0,6,3.0,1.0,1.0,0.0,0.0,67.5,0.325,0.9667,25921.12,-4705.05328571429,1.0,0.0,0.0
1285,VietMode MA-21,Casual,All-weather,3.0,19,1.5833333333333333,1.4166666666666667,0.9166666666666666,0.0,0.0,66.25,0.3333333333333333,0.952775,317556.7,88754.44384789471,0.024252109938162222,0.0,0.0
1286,VietMode MA-22,Casual,All-weather,21.49019607843137,248,5.333333333333333,0.7647058823529411,0.5686274509803921,0.6274509803921569,0.0,241.25882352941179,0.19206470588235292,0.9745156862745098,6714565.2,1468100.77856129,0.27297909624885314,0.04260355029585799,10.894235538367594
1287,VietMode MA-23,Casual,All-weather,19.0,43,2.0952380952380953,0.7619047619047619,0.5714285714285714,1.0,0.0,384.5238095238095,0.09395238095238095,0.9746095238095238,1252340.66,563176.3016000001,0.25090569206624663,0.05625,17.214904761904762
1288,VietMode MA-24,Casual,All-weather,6.0,17,1.4166666666666667,1.0,0.6666666666666666,0.5833333333333334,0.0,142.5,0.18752500000000003,0.9666666666666667,393826.13,43251.22196000003,0.21637462196832902,0.02040816326530612,2.8436624999999998
1289,VietMode MA-25,Casual,All-weather,4.888888888888889,29,3.5555555555555554,1.8888888888888888,0.6666666666666666,0.2222222222222222,0.0,85.38888888888889,0.33661111111111114,0.9370333333333333,693297.74,-6869.4550000000945,0.3689314204312854,0.038461538461538464,0.7207187928669408
1294,VietMode MA-30,Casual,All-weather,3.0,1,1.0,2.0,1.0,0.0,0.0,90.0,0.25,0.9333,22582.170000000002,-2910.3389999999963,1.0,0.3333333333333333,0.0
1297,VietMode MA-33,Casual,All-weather,6.571428571428571,28,2.0714285714285716,1.0,0.6428571428571429,0.5714285714285714,0.0,123.35714285714286,0.22228571428571428,0.9666642857142858,698184.69,339300.9438,0.029458967368648545,0.0,2.920396501457726
1298,VietMode MA-34,Casual,All-weather,22.0,25,2.888888888888889,1.3333333333333333,0.7777777777777778,1.0,0.0,367.3666666666667,0.10707777777777777,0.9555444444444444,356156.71,87560.14119999997,0.010291874046118631,0.15,19.644288888888887
1299,VietMode MA-35,Casual,All-weather,4.0,79,2.3055555555555554,1.1388888888888888,0.6666666666666666,0.16666666666666666,0.0,77.86944444444445,0.3292611111111111,0.9620361111111111,1520000.18,-24737.77905172413,0.32866966502596073,0.04,0.44715925925925926
1301,VietMode MA-37,Casual,All-weather,3.3333333333333335,20,3.5,1.5,0.8333333333333334,0.0,0.0,47.916666666666664,0.44523333333333337,0.9500000000000001,549738.77,115900.09693095971,0.4305709964752895,0.0,0.0
1303,VietMode MA-39,Casual,All-weather,6.0,32,1.8823529411764706,0.9411764705882353,0.5882352941176471,0.47058823529411764,0.0,122.6470588235294,0.2280235294117647,0.9686235294117647,838337.15,218265.20018081073,0.23637200140778683,0.02127659574468085,2.1796982698961935
1304,VietMode MA-40,Casual,All-weather,6.0,35,1.5217391304347827,0.9130434782608695,0.5217391304347826,0.5652173913043478,0.0,138.2608695652174,0.19670869565217391,0.9695565217391305,645597.13,31122.301413274,0.2518583222326283,0.050359712230215826,2.724205293005671
1305,VietMode MA-41,Casual,All-weather,6.586206896551724,67,2.3448275862068964,0.7586206896551724,0.6206896551724138,0.4827586206896552,0.0,113.0,0.24720689655172412,0.9747241379310345,1059522.53,306874.6428829999,0.36296865721203686,0.045662100456621,2.393541924638157
1308,VietMode MA-44,Casual,All-weather,25.71186440677966,202,3.694915254237288,0.8983050847457628,0.559322033898305,0.8983050847457628,0.0,367.4406779661017,0.11991525423728813,0.9700525423728814,5923541.2,1774412.6097761444,0.28247280866384455,0.026392961876832845,20.327404091947084
1309,VietMode RP-01,Outdoor,Activewear,3.0,2,1.0,1.5,1.0,0.0,0.0,90.0,0.25,0.95,23565.16,-724.3640000000014,0.5790327755041765,0.375,0.0
1310,VietMode RP-02,Outdoor,Activewear,3.0,2,1.0,0.5,0.5,0.0,0.0,90.0,0.25,0.98335,29386.949999999997,11249.70675,0.4547749936621528,0.0,0.0
1313,VietMode RP-05,Outdoor,Activewear,4.5,57,2.269230769230769,0.9615384615384616,0.6153846153846154,0.4230769230769231,0.0,93.27307692307691,0.30391153846153846,0.967953846153846,693578.84,242452.142392842,0.24273772538966154,0.0,1.3252453402366862
1314,VietMode RP-06,Outdoor,Activewear,4.384615384615385,57,2.269230769230769,1.1153846153846154,0.6153846153846154,0.4230769230769231,0.0,91.44615384615385,0.3093923076923077,0.9628153846153846,637669.73,3034.7779999999716,0.3012759285280799,0.03804347826086957,1.2810977014110152
1315,VietMode RP-07,Outdoor,Activewear,6.0,38,1.5833333333333333,0.8333333333333334,0.5416666666666666,0.5416666666666666,0.0,135.0,0.2024,0.9722208333333334,462003.94,179309.24600499996,0.27452226922566936,0.018018018018018018,2.5922
1316,VietMode RP-08,Outdoor,Activewear,6.0,38,1.5833333333333333,1.0416666666666667,0.7083333333333334,0.5416666666666666,0.0,135.0,0.2024,0.9652791666666666,526974.64,9850.974077500065,0.2545555323117636,0.0,2.5922
1317,VietMode RP-09,Outdoor,Activewear,16.98076923076923,198,4.076923076923077,1.1730769230769231,0.7884615384615384,0.6538461538461539,0.0,254.96346153846156,0.18991923076923076,0.9608980769230769,2441765.17,88886.13740945465,0.3394467945498625,0.042682926829268296,8.994173392694583
1318,VietMode RP-10,Outdoor,Activewear,19.115384615384617,198,4.115384615384615,1.0769230769230769,0.7307692307692307,0.6923076923076923,0.0,283.8557692307692,0.1727826923076923,0.9641038461538461,2400064.35,1100101.5873038182,0.3070930494009462,0.0499219968798752,10.947168690259446
1319,VietMode RP-11,Outdoor,Activewear,11.324324324324325,226,3.2567567567567566,0.8648648648648649,0.5540540540540541,0.6351351351351351,0.0,170.62027027027025,0.22788243243243242,0.9711702702702704,3294337.94,1276157.454984421,0.353853754906517,0.025510204081632654,5.553437274692516
1320,VietMode RP-12,Outdoor,Activewear,10.716216216216216,226,3.2432432432432434,0.9594594594594594,0.6621621621621622,0.6081081081081081,0.0,161.41486486486488,0.2305162162162162,0.968022972972973,3387269.8,-65550.43362499941,0.38783634241358633,0.02836004932182491,5.014431852506268
1325,VietMode RP-17,Outdoor,Activewear,54.630434782608695,423,10.652173913043478,0.9565217391304348,0.6086956521739131,0.7391304347826086,0.0,675.854347826087,0.16335,0.9681130434782609,6307312.13,2570505.9283384155,0.4173052729515068,0.04922644163150492,33.783104584120984
1326,VietMode RP-18,Outdoor,Activewear,52.5,423,10.58695652173913,0.9782608695652174,0.5869565217391305,0.717391304347826,0.0,649.8586956521739,0.16932608695652174,0.9673869565217391,6561947.15,-137976.90943396126,0.4074870078769226,0.026440677966101694,31.28570770321361
1329,VietMode RP-21,Outdoor,Activewear,14.529411764705882,41,2.588235294117647,0.8235294117647058,0.5294117647058824,0.8235294117647058,0.0,276.0705882352941,0.13597647058823528,0.9725470588235294,182719.47,5349.411365853667,0.13233920829564577,0.061946902654867256,10.338385345003054
1330,VietMode RP-22,Outdoor,Activewear,13.588235294117647,41,2.5294117647058822,1.1176470588235294,0.8235294117647058,0.8235294117647058,0.0,257.72941176470584,0.14323529411764707,0.9627529411764707,211894.31,100987.38159960974,0.11330445824618887,0.015267175572519083,9.587463871361692
1331,VietMode RP-23,Outdoor,Activewear,3.857142857142857,37,1.8095238095238095,1.380952380952381,0.7142857142857143,0.5238095238095238,0.0,89.14761904761905,0.2856285714285714,0.953957142857143,757978.45,-8787.107486486504,0.3318969028736899,0.012738853503184714,1.443321865889213
1332,VietMode RP-24,Outdoor,Activewear,3.0,37,1.7619047619047619,1.1428571428571428,0.6190476190476191,0.0,0.0,69.54285714285714,0.33435238095238096,0.9619,671787.6,287483.5715892973,0.3781537944433628,0.03597122302158273,0.0
1335,VietMode RP-27,Outdoor,Activewear,3.0,31,1.8235294117647058,1.2352941176470589,0.8823529411764706,0.0,0.0,64.41176470588235,0.35251764705882355,0.9588294117647059,438833.69,65801.481416,0.5230635551249495,0.020618556701030927,0.0
1336,VietMode RP-28,Outdoor,Activewear,3.0,31,1.8235294117647058,0.8823529411764706,0.6470588235294118,0.0,0.0,64.41176470588235,0.35251764705882355,0.9705941176470588,441686.14999999997,42882.19864999995,0.39550006265761334,0.031578947368421054,0.0
1339,VietMode RP-31,Outdoor,Activewear,26.565217391304348,176,2.6666666666666665,1.0434782608695652,0.6376811594202898,0.9855072463768116,0.0,483.85362318840583,0.0859086956521739,0.9652115942028985,1784379.06,812658.7069176988,0.41852392618864287,0.035114503816793895,23.931106183392234
1340,VietMode RP-32,Outdoor,Activewear,26.391304347826086,176,2.6666666666666665,1.173913043478261,0.7536231884057971,0.9710144927536232,0.0,482.81594202898555,0.08738695652173913,0.9608666666666668,1618437.89,98777.83846326703,0.3832171712193416,0.025380710659898477,23.38693123202104
1341,VietMode RP-33,Outdoor,Activewear,3.657142857142857,66,1.9714285714285715,1.1142857142857143,0.6285714285714286,0.08571428571428572,0.0,74.57142857142857,0.32226285714285713,0.9628457142857142,738570.0,2977.850217391295,0.3267769067251581,0.005128205128205128,0.21244984723032068
1342,VietMode RP-34,Outdoor,Activewear,3.6285714285714286,66,1.9714285714285715,0.9142857142857143,0.5714285714285714,0.08571428571428572,0.0,74.35714285714286,0.3235314285714286,0.9695199999999999,750269.71,-411.509521739124,0.3317101259492403,0.07035175879396985,0.21039553119533527
1343,VietMode RP-35,Outdoor,Activewear,9.89795918367347,110,2.2653061224489797,0.9183673469387755,0.6122448979591837,0.7142857142857143,0.0,198.9795918367347,0.17368775510204082,0.9693877551020408,1443470.22,234181.98070572986,0.36444249608419355,0.027918781725888325,5.842003480692569
1344,VietMode RP-36,Outdoor,Activewear,13.46938775510204,110,2.3877551020408165,0.8571428571428571,0.5714285714285714,0.8163265306122449,0.0,276.18367346938777,0.139934693877551,0.9714285714285714,1471603.64,481410.5907367026,0.3230343803716061,0.0399002493765586,9.456778043162288
1345,VietMode RP-37,Outdoor,Activewear,3.0,4,1.0,0.25,0.25,0.0,0.0,90.0,0.25,0.991675,53271.79,9638.679219999998,0.2867849944595442,0.0,0.0
1346,VietMode RP-38,Outdoor,Activewear,3.0,4,1.0,1.0,0.75,0.0,0.0,90.0,0.25,0.966675,14339.55,340.0740479999995,0.2166155841710514,0.0,0.0
1347,VietMode RP-39,Outdoor,Activewear,31.073684210526316,380,4.326315789473684,0.7578947368421053,0.5473684210526316,0.8736842105263158,0.0,393.4821052631579,0.12696105263157895,0.9747410526315788,5022954.91,-39372.063960629035,0.34272995892770214,0.027757487216946677,23.70177404193031
1348,VietMode RP-40,Outdoor,Activewear,32.915789473684214,380,4.389473684210526,1.063157894736842,0.6736842105263158,0.8526315789473684,0.0,423.57157894736844,0.12736526315789473,0.9645578947368421,4818829.58,781333.5387430548,0.33761093705247824,0.03585049580472922,24.490530148534774
1349,VietMode RP-41,Outdoor,Activewear,56.76470588235294,309,4.970588235294118,1.0441176470588236,0.6617647058823529,1.0,0.0,673.4044117647059,0.07498970588235294,0.9651926470588235,4908221.46,305946.06998810277,0.3605888924172545,0.025385312783318223,52.50793728373702
1350,VietMode RP-42,Outdoor,Activewear,57.13235294117647,309,4.955882352941177,1.0441176470588236,0.7058823529411765,1.0,0.0,683.7308823529411,0.07488970588235294,0.9651970588235294,4722850.88,-64794.10203452953,0.37748017782005433,0.011288805268109126,52.85372783304498
1351,VietMode RP-43,Outdoor,Activewear,10.35483870967742,70,2.3225806451612905,1.1612903225806452,0.7419354838709677,0.8064516129032258,0.0,185.40322580645162,0.1731806451612903,0.9612870967741936,1080121.86,29537.82901799999,0.33750993614738983,0.030927835051546393,6.904500855963211
1352,VietMode RP-44,Outdoor,Activewear,9.580645161290322,70,2.2903225806451615,1.1935483870967742,0.7419354838709677,0.7741935483870968,0.0,170.32258064516128,0.18334193548387098,0.9602096774193548,1014214.92,193366.60571399998,0.3869306320202822,0.029304029304029304,6.057376361988519
1353,VietMode RP-45,Outdoor,Activewear,4.571428571428571,44,2.1904761904761907,1.1428571428571428,0.8095238095238095,0.38095238095238093,0.0,91.42857142857143,0.29588095238095236,0.9619095238095238,757203.0700000001,99825.53799999997,0.35507971461341276,0.022222222222222223,1.2262209264658244
1354,VietMode RP-46,Outdoor,Activewear,3.7142857142857144,44,2.142857142857143,1.3333333333333333,0.8095238095238095,0.38095238095238093,0.0,74.35714285714286,0.3351809523809524,0.955552380952381,728756.13,302446.9115040001,0.29938246968845394,0.03488372093023256,0.9406963394881762
1357,VietMode RP-49,Outdoor,Activewear,11.0,56,4.0,0.8,0.5333333333333333,0.4666666666666667,0.0,124.48,0.23816666666666667,0.9733333333333333,1046600.5,415732.872125091,0.30697109355479957,0.03260869565217391,3.910744444444445
