product_id,product_name,category,segment,peak_month,revenue_peak_month,units,gross_margin_peak_month,avg_month_revenue,peak_season_index,revenue_total,gross_margin_total,promo_revenue_share,return_rate_qty,avg_rating,n_reviews
1117,MekongFit RS-05,Outdoor,Premium,5,273077.73,74,62992.58023545365,199164.65166666664,1.3711154450089793,2389975.82,419717.79382979503,0.37750246360233053,0.05043227665706052,3.9583333333333335,24.0
1118,MekongFit RS-06,Outdoor,Premium,8,750049.1799999999,161,53908.71210610186,585514.0633333334,1.2810096750366124,7026168.76,142593.4501423241,0.34432398973576606,0.017587939698492462,4.0,54.0
1119,MekongFit RS-07,Outdoor,Premium,3,669268.4,200,33777.42079999996,375763.9033333333,1.7810875234769536,4509166.84,206892.91081599967,0.3526102241096052,0.026587887740029542,3.9069767441860463,43.0
1120,MekongFit RS-08,Outdoor,Premium,12,799104.35,425,-70357.27865180677,565564.8983333333,1.4129313052399213,6786778.78,127725.60056086814,0.36072818333412654,0.03748079877112135,4.099009900990099,101.0
1121,MekongFit RS-09,Outdoor,Premium,3,5244.54,6,-497.46900000000005,5244.54,1.0,5244.54,-497.46900000000005,1.0,0.0,,
1122,MekongFit RS-10,Outdoor,Premium,8,68459.15,46,2889.4849999999988,30654.069999999996,2.2332809313738764,91962.20999999999,734.8499999999976,0.2555730228753746,0.0625,5.0,1.0
1123,MekongFit RS-11,Outdoor,Premium,12,167717.13999999998,60,51295.03729212599,110375.25083333334,1.5195176340142857,1324503.01,459098.71320480324,0.29864761877740087,0.008968609865470852,4.368421052631579,19.0
1124,MekongFit UM-01,Streetwear,Balanced,6,5107596.79,647,67796.45552941281,2824562.4949999996,1.808278910111352,33894749.94,-815219.5969411689,0.32463845136719727,0.03770197486535009,4.0,160.0
1125,MekongFit UM-02,Streetwear,Balanced,5,1163606.8,98,281355.7905175001,509792.2833333334,2.2825115994138394,6117507.4,986047.4468875005,0.30207735915448175,0.03508771929824561,4.142857142857143,21.0
1126,MekongFit UM-03,Streetwear,Balanced,4,693531.74,83,171498.49227305874,250679.11599999998,2.7666115592971856,2506791.16,582186.6563319997,0.2957489486280141,0.016339869281045753,3.4,5.0
1127,MekongFit UM-04,Streetwear,Balanced,5,708961.47,76,33204.8815813953,320148.13,2.2144794973501796,3841777.56,-141629.69804651203,0.30539992534081023,0.029017857142857144,4.285714285714286,21.0
1129,MekongFit UM-06,Streetwear,Balanced,5,6861802.07,1243,2407727.426151022,3255329.278333334,2.1078672795623032,39063951.34,11726754.67232192,0.33047830870045314,0.03198322191637174,3.8292682926829267,287.0
1131,MekongFit UM-08,Streetwear,Balanced,5,1426409.8,273,570302.4573071032,775425.2400000001,1.8395194358130513,9305102.88,3321759.254146348,0.2841372646919085,0.03563941299790356,4.013888888888889,72.0
1132,MekongFit UM-09,Streetwear,Balanced,8,109883.06,18,24534.62748799998,72296.08,1.5199034304487877,144592.16,35535.82956799997,0.4514816017687266,0.0,4.0,1.0
1133,MekongFit UM-10,Streetwear,Balanced,5,429251.04,55,186851.03292000003,212686.63916666666,2.018232276751658,2552239.67,978843.2604080002,0.27726873315153827,0.0196078431372549,4.454545454545454,11.0
1134,MekongFit UM-11,Streetwear,Balanced,7,1551351.66,159,149454.33156986444,791856.9941666666,1.9591310949177247,9502283.93,1117350.8524084345,0.44333486465290245,0.026288117770767613,3.7037037037037037,27.0
1136,MekongFit UM-13,Streetwear,Balanced,5,1678054.21,184,81366.33400000002,738693.7633333333,2.2716507073619128,8864325.16,-160432.3999999999,0.3035506698402747,0.03461538461538462,4.0,38.0
1137,MekongFit UM-14,Streetwear,Balanced,3,2784106.94,311,1120401.9230882432,1777948.5833333333,1.5659097040817125,21335383.0,8196927.946831915,0.35576405260688315,0.03298045602605863,4.021505376344086,93.0
1138,MekongFit UM-15,Streetwear,Balanced,5,2714.9,1,1256.918216,2714.9,1.0,2714.9,1256.918216,0.0,0.0,,
1139,MekongFit UM-16,Streetwear,Balanced,8,2308804.55,361,109618.49115453847,1419088.3675,1.6269631989637177,17029060.41,3291762.452391923,0.3138236174710945,0.03015521064301552,3.8875,80.0
1140,MekongFit UM-17,Streetwear,Balanced,4,1326754.9,145,584341.8337364864,625681.3841666667,2.1204960441121004,7508176.61,3130499.564101351,0.3317494378971461,0.028070175438596492,4.131578947368421,38.0
1141,MekongFit UM-18,Streetwear,Balanced,6,1104641.11,108,26535.878434782724,555479.2474999999,1.9886271448871728,6665750.97,-381862.85856521665,0.3682734580166892,0.024079320113314446,3.40625,32.0
1142,MekongFit UM-19,Streetwear,Balanced,8,1358736.28,229,-335584.4478476134,777374.6150000001,1.747852648880231,9328495.38,28228.32801550179,0.4018153279076824,0.03659506762132061,3.782608695652174,46.0
1143,MekongFit UM-20,Streetwear,Balanced,5,941215.2,143,41094.261788659845,536845.1791666667,1.7532339611599534,6442142.15,-123075.60212886562,0.28718503052590977,0.027804410354745925,3.727272727272727,33.0
1144,MekongFit UR-01,Streetwear,Standard,7,1009887.2,224,79367.26693627592,605019.5483333333,1.6691811079195185,7260234.58,729978.6211777935,0.3568382386895273,0.03435114503816794,4.183673469387755,49.0
1145,MekongFit UR-02,Streetwear,Standard,4,590149.5800000001,159,64977.943388,255434.57500000004,2.3103747016236937,3065214.9,317146.9650239999,0.41602279174618395,0.04567307692307692,3.7941176470588234,34.0
1148,MekongFit UR-05,Streetwear,Standard,4,333908.98,96,121584.55257353847,157408.84,2.1212848020479664,1888906.08,723333.441940154,0.32184006205327054,0.036053130929791274,4.0,10.0
1149,MekongFit UR-06,Streetwear,Standard,3,2355.42,6,-154.68899999999985,2355.42,1.0,2355.42,-154.68899999999985,1.0,0.0,5.0,1.0
1150,MekongFit UR-07,Streetwear,Standard,1,186076.0,35,21266.77149999998,89527.06888888888,2.078432839468217,805743.62,75874.17949999995,0.1493560321333975,0.025806451612903226,4.333333333333333,3.0
1153,MekongFit UR-10,Streetwear,Standard,5,578412.83,130,67484.95769927038,275065.115,2.102821471926747,3300781.38,156609.8581493562,0.3330342071912682,0.04875,3.875,24.0
1155,MekongFit UR-12,Streetwear,Standard,4,2281611.04,415,188158.56358324323,1259930.2633333334,1.8109026399315609,15119163.16,964397.7411435675,0.35254051785760343,0.02886671418389166,4.087912087912088,91.0
1156,MekongFit UR-13,Streetwear,Standard,7,99784.06,25,44177.20728372095,68971.54777777779,1.4467423628290652,620743.93,282654.2654850233,0.09720739435986107,0.046052631578947366,3.3333333333333335,3.0
1157,MekongFit UR-14,Streetwear,Standard,4,55288.81,13,23528.177278,32550.453333333335,1.6985572960786208,97651.36,43902.596932,0.33290268563591946,0.18181818181818182,,
1165,MekongFit UE-01,Streetwear,Performance,5,4841247.4,700,233216.35000000003,2083233.8366666667,2.3239097382108413,24998806.04,-904911.3624999998,0.36660549049165714,0.036848792884371026,4.0,139.0
1166,MekongFit UE-02,Streetwear,Performance,8,165564.26,26,40736.39478200002,43709.50625,3.787831851795398,349676.05,76014.96086823082,0.2529242995052135,0.0,4.333333333333333,3.0
1167,MekongFit UE-03,Streetwear,Performance,8,35137.07,11,16479.238808000002,31005.956666666665,1.133236119038202,93017.87,40436.709367999996,0.35195645739899223,0.0,3.0,2.0
1168,MekongFit UE-04,Streetwear,Performance,4,577545.34,145,-2469.8274927860984,336721.3383333333,1.7152026742904716,4040656.06,12550.724377685527,0.35795804159584915,0.024826216484607744,3.871794871794872,39.0
1169,MekongFit UE-05,Streetwear,Performance,8,5139.57,1,760.8614069999994,5139.57,1.0,5139.57,760.8614069999994,0.0,0.0,,
1170,MekongFit UE-06,Streetwear,Performance,5,1176907.7,210,399158.41538,582211.9716666667,2.0214419442989637,6986543.66,2153387.39129,0.2739090347286257,0.04367816091954023,4.121212121212121,33.0
1171,MekongFit UE-07,Streetwear,Performance,6,7262060.15,1766,279869.11954890966,3386998.624166667,2.144098937089692,40643983.49,577435.4137874577,0.3218353659458196,0.029800671008486285,3.9747899159663866,357.0
1172,MekongFit UE-08,Streetwear,Performance,5,5335569.43,935,2129415.3253343743,2798834.66,1.9063539215996415,33586015.92,11472125.202365112,0.3474558788930628,0.03488913009768956,4.0673076923076925,208.0
1173,MekongFit UE-09,Streetwear,Performance,4,927356.49,163,8957.322685331397,566688.6475000001,1.6364479756055108,6800263.77,5236.802015396726,0.2982654186074315,0.02736318407960199,3.625,48.0
1174,MekongFit UE-10,Streetwear,Performance,5,1449395.68,210,66986.36500000002,798299.9533333333,1.8156028619918998,9579599.44,-64351.25749999994,0.2683608783542207,0.024573378839590442,4.09433962264151,53.0
1175,MekongFit UE-11,Streetwear,Performance,5,8422023.67,1056,435696.4008506517,4506087.886666667,1.8690322696369128,54073054.64,-1037141.2030788834,0.3148748505767789,0.03403320982571703,3.9549180327868854,244.0
1176,MekongFit UE-12,Streetwear,Performance,12,119587.51,20,-21118.285254331557,64230.363333333335,1.8618532387771536,192691.09,-25402.892644213913,0.8093973104828044,0.0,5.0,1.0
1177,MekongFit UE-13,Streetwear,Performance,12,720325.37,281,-132116.02789542693,404848.2075,1.7792480160604391,1619392.83,-137061.1535638868,0.5756262117080017,0.027633851468048358,3.5625,16.0
1178,MekongFit UE-14,Streetwear,Performance,6,4557126.9799999995,666,1992518.12075331,2532549.8866666667,1.7994223940038845,30390598.64,12788756.154089158,0.3168620044004503,0.025158608619558084,3.8292682926829267,164.0
1179,MekongFit UE-15,Streetwear,Performance,5,955445.9400000001,132,110092.20374107327,433758.90416666673,2.202711992358043,5205106.85,88155.06764482989,0.3879522511627211,0.03504380475594493,3.6956521739130435,23.0
1180,MekongFit UE-16,Streetwear,Performance,3,3673345.0,619,1388393.3795580813,1955666.3875,1.878308602877698,23467996.65,8816990.217796484,0.36354713217499973,0.027210884353741496,3.9921875,128.0
1181,MekongFit UE-17,Streetwear,Performance,5,3989712.06,789,1781804.314971,1806026.3675,2.2091106374724623,21672316.41,8620755.291096,0.34363549558383366,0.04030874785591767,3.7868852459016393,183.0
1182,MekongFit UE-18,Streetwear,Performance,5,11194970.69,5045,552345.21572504,5488677.003333333,2.0396482946985537,65864124.04,-1421739.6126212343,0.31239757986463307,0.03382869325307249,4.023788546255506,1135.0
1183,MekongFit UE-19,Streetwear,Performance,6,3293162.14,434,1194506.1427027318,2030613.28,1.621757413110191,24367359.36,8269604.025892613,0.3586863229976184,0.025833583658756383,3.9174311926605503,109.0
1184,MekongFit UE-20,Streetwear,Performance,3,188855.72999999998,27,51269.904441,123610.1875,1.5278330517862857,1483322.25,448880.672649,0.21115466986354448,0.014778325123152709,4.714285714285714,7.0
1186,MekongFit UE-22,Streetwear,Performance,5,3252401.76,703,1212918.8209298938,1951361.6725,1.6667344684664034,23416340.07,7483423.56733567,0.3416140189323788,0.03623452294246176,3.748502994011976,167.0
1187,MekongFit UE-23,Streetwear,Performance,5,6032535.23,1107,306511.45275791857,3003034.3441666667,2.008813266394398,36036412.13,-885320.2294886876,0.30550597601903934,0.02871952927991034,3.893700787401575,254.0
1188,MekongFit UE-24,Streetwear,Performance,7,536887.28,100,5893.476153846108,250973.41833333333,2.139219697310441,3011681.02,946.1521923075125,0.22147843200207173,0.0582010582010582,4.538461538461538,13.0
1189,MekongFit UE-25,Streetwear,Performance,5,7974.24,3,1120.8144209999991,7974.24,1.0,7974.24,1120.8144209999991,0.0,0.0,,
1190,MekongFit UE-26,Streetwear,Performance,4,4215.3,2,1659.3501840000004,4215.3,1.0,4215.3,1659.3501840000004,1.0,0.0,,
1191,MekongFit UE-27,Streetwear,Performance,6,3278440.16,1064,776276.3154698554,1771834.4225,1.8503084251937203,21262013.07,4424143.589891132,0.32382117851835185,0.036173184357541896,3.9461538461538463,260.0
1192,MekongFit UE-28,Streetwear,Performance,5,16318.44,4,3756.6910800000005,16318.44,1.0,16318.44,3756.6910800000005,0.0,0.0,,
1194,MekongFit UE-30,Streetwear,Performance,5,404738.53,43,100793.89588389252,152755.852,2.649577902913991,1527558.52,269369.1043565783,0.3939625697613208,0.06179775280898876,4.0,5.0
1195,MekongFit UE-31,Streetwear,Performance,3,12618.2,4,3159.204608,12618.2,1.0,12618.2,3159.204608,1.0,0.0,2.0,1.0
1196,MekongFit UE-32,Streetwear,Performance,6,431255.83999999997,88,177435.17074399997,244887.85666666666,1.7610339927431,2938654.28,1173446.898356,0.42801944024528127,0.024509803921568627,3.9444444444444446,18.0
1197,MekongFit UE-33,Streetwear,Performance,7,225587.19,47,60852.026064000005,115533.96454545454,1.9525616634686436,1270873.6099999999,391117.73451200005,0.24532670089828998,0.05179282868525897,3.75,8.0
1198,MekongFit UE-34,Streetwear,Performance,4,488559.69,95,-14502.989085365914,207583.63916666666,2.353555858069049,2491003.67,-66672.8984024394,0.3637136993860792,0.041407867494824016,4.166666666666667,18.0
1200,MekongFit UC-02,Streetwear,Everyday,6,10126.88,8,2964.799843999999,10126.88,1.0,10126.88,2964.799843999999,0.0,0.0,,
1201,MekongFit UC-03,Streetwear,Everyday,5,1813669.34,261,131884.21645700006,1072022.8383333334,1.6918196843825637,12864274.06,67242.43028200069,0.2615547083579468,0.03625377643504532,4.059701492537314,67.0
1202,MekongFit UC-04,Streetwear,Everyday,7,585819.43,86,51064.40376580719,307898.50083333335,1.9026381369654877,3694782.0100000002,299709.4015829154,0.2937876759879536,0.01098901098901099,3.75,20.0
1203,MekongFit UC-05,Streetwear,Everyday,5,2043229.68,524,138653.19901589295,918629.07,2.2242162225499786,11023548.84,-51345.31564613392,0.28319453157155877,0.0390548080078766,3.8688524590163933,122.0
1204,MekongFit UC-06,Streetwear,Everyday,8,39142.72,8,2599.108,24382.620000000003,1.6053533213411848,48765.240000000005,3085.7250000000004,0.0,0.0,,
1207,MekongFit UC-09,Streetwear,Everyday,4,105353.57,14,-5353.645230769227,60929.3425,1.7291105677038943,487434.74,-18655.386769230783,0.48799277211960723,0.046875,4.0,2.0
1210,MekongFit UC-12,Streetwear,Everyday,7,154275.88,24,-6347.155999999995,56871.06545454545,2.712730608560621,625581.72,-50373.556499999984,0.4154160706613998,0.0,5.0,2.0
1211,MekongFit UC-13,Streetwear,Everyday,3,216310.52,27,-6097.2955000000275,100294.2625,2.1567586680245046,802354.1,11570.755999999936,0.3196730221731278,0.11458333333333333,4.25,4.0
1212,MekongFit UC-14,Streetwear,Everyday,6,5200452.3,1099,1020889.2279505078,2408319.631666667,2.1593696416455526,28899835.58,5039436.386152398,0.32801838487137863,0.04032515141855276,3.9010416666666665,192.0
1213,MekongFit UC-15,Streetwear,Everyday,5,2815041.0,455,699543.1926004833,1621740.3816666666,1.7358148269743245,19460884.58,3731809.673554802,0.31656021414007074,0.040496600650310376,3.971223021582734,139.0
1214,MekongFit UC-16,Streetwear,Everyday,5,1015520.1699999999,123,447910.840615,306177.82916666666,3.3167658571620664,3674133.95,1500605.542355,0.3237835544890789,0.05307855626326964,3.3846153846153846,13.0
1215,MekongFit UC-17,Streetwear,Everyday,4,2397733.27,613,778408.9537958612,1216585.7366666666,1.970870771976638,14599028.84,4579294.531089236,0.31291409792159847,0.03137358291589771,4.0546875,128.0
1217,MekongFit UC-19,Streetwear,Everyday,5,3037727.57,433,498747.70843507355,1713112.805,1.7732209817905131,20557353.66,1904940.404484917,0.33776892954421256,0.038981452373467465,3.992424242424242,132.0
1220,MekongFit UC-22,Streetwear,Everyday,8,316742.44,50,23228.13770754716,172248.14666666667,1.8388728478626688,2066977.76,376335.3787954716,0.285804923222783,0.03125,3.7,10.0
1221,MekongFit UC-23,Streetwear,Everyday,4,453609.61,50,20459.577999999965,184470.735,2.4589787100918747,2213648.82,-73383.34896000009,0.4183542265751078,0.015151515151515152,3.9166666666666665,12.0
1223,MekongFit UC-25,Streetwear,Everyday,6,5532976.94,1220,26562.483189996106,2634309.026666667,2.1003522684660783,31611708.32,-722679.5231039901,0.331691253565255,0.02763819095477387,3.899159663865546,238.0
1225,MekongFit UC-27,Streetwear,Everyday,5,24848.659999999996,10,1310.9288599999963,21190.015,1.172658915059758,42380.03,2365.8870619999952,0.0,0.0,4.0,1.0
1226,MekongFit UC-28,Streetwear,Everyday,5,4314402.74,644,725162.1082105695,2510702.0683333334,1.7184049013286584,30128424.82,2986185.880847008,0.34838393253909244,0.04106776180698152,3.9096385542168677,166.0
1227,MekongFit UC-29,Streetwear,Everyday,5,897395.11,238,136628.58717554834,544179.8483333333,1.6490781728659445,6530158.18,623029.8851277872,0.3093430165576786,0.04329004329004329,3.6666666666666665,63.0
1228,MekongFit UC-30,Streetwear,Everyday,4,486766.89,306,171514.53076193953,309044.0316666667,1.5750729349953094,3708528.38,1196811.8707764985,0.3024750696393484,0.043478260869565216,4.011627906976744,86.0
1229,MekongFit UC-31,Streetwear,Everyday,5,2667795.28,837,716706.8548719671,1423095.3508333333,1.8746426783263663,17077144.21,3580367.649078482,0.3198896017286722,0.03367875647668394,3.9894736842105263,190.0
1230,MekongFit UC-32,Streetwear,Everyday,5,1712290.03,295,629510.9876057038,1002440.1925,1.7081218837900896,12029282.31,3811172.900098884,0.33964102136031754,0.02456453774006253,4.0,78.0
1231,MekongFit UC-33,Streetwear,Everyday,5,1863292.15,206,262972.0693456924,1099285.2566666666,1.69500331119696,13191423.08,1010345.9612332312,0.3258668267957637,0.06760204081632654,4.164383561643835,73.0
1232,MekongFit UC-34,Streetwear,Everyday,5,452376.26,99,22875.66423972602,276322.75166666665,1.6371299767082155,3315873.02,-46379.11852739733,0.2557763897726096,0.02193548387096774,3.903225806451613,31.0
1235,VietMode MP-03,Casual,Activewear,6,108450.81,21,-7154.253000000001,40130.46555555556,2.7024558150182325,361174.19,-7661.01099999999,0.4095656447654801,0.0,3.5,2.0
1236,VietMode MP-04,Casual,Activewear,3,89256.73000000001,16,22751.657968000003,33163.59,2.6914073536670795,298472.31,69861.12489,0.4141588544679405,0.07272727272727272,4.0,2.0
1239,VietMode MP-07,Casual,Activewear,1,126657.72,22,52682.646366,49255.37333333333,2.571449801889635,295532.24,113957.05926200002,0.18994949586549342,0.14814814814814814,3.0,1.0
1240,VietMode MP-08,Casual,Activewear,1,64408.88,11,5163.9635,29704.596666666665,2.1683135685285073,178227.58000000002,492.83050000000094,0.28927155942980315,0.12121212121212122,1.0,1.0
1242,VietMode MP-10,Casual,Activewear,2,4697.53,1,725.0144739999996,4697.53,1.0,4697.53,725.0144739999996,0.0,0.0,,
1243,VietMode MP-11,Casual,Activewear,7,270030.67,56,100768.632496,142013.09916666665,1.901449032409974,1704157.19,752058.22904,0.3618212531204355,0.044444444444444446,3.8333333333333335,12.0
1244,VietMode MP-12,Casual,Activewear,1,220657.2,38,61914.93349199998,139256.02833333335,1.5845432520294123,1671072.34,396956.77986999985,0.3180604018614777,0.06885245901639345,3.6,15.0
1245,VietMode MP-13,Casual,Activewear,4,645466.9,113,252243.204205,196186.811,3.290062653600094,1961868.1099999999,782197.0226149999,0.3554322058887027,0.011799410029498525,4.4,15.0
1246,VietMode MP-14,Casual,Activewear,4,577090.38,101,164959.36631399998,201078.94636363638,2.86996918591554,2211868.41,653115.467148,0.3131806697307097,0.049738219895287955,4.0,7.0
1247,VietMode MP-15,Casual,Activewear,5,122961.76000000001,21,3586.1470000000045,73287.04000000001,1.67781042869244,146574.08000000002,4460.255000000005,0.0,0.0,4.0,1.0
1248,VietMode MP-16,Casual,Activewear,5,53890.340000000004,9,12439.177898000005,44279.98,1.2170362317236818,88559.96,19474.68983000001,0.0,0.0,4.0,1.0
1249,VietMode MP-17,Casual,Activewear,8,30378.48,6,8408.801724,26158.747499999998,1.161312482564389,104634.99,24079.502988,0.19298697309571108,0.0,5.0,1.0
1250,VietMode MP-18,Casual,Activewear,8,44942.28,9,12220.656702000004,30304.52,1.48302233462203,121218.08,26688.94602800001,0.29899788876378836,0.0,4.0,2.0
1251,VietMode MP-19,Casual,Activewear,6,457352.7,92,165986.991744,279899.33416666667,1.6339899534297153,3358792.01,1179883.2352160001,0.3173715540665467,0.03924418604651163,3.6842105263157894,19.0
1252,VietMode MP-20,Casual,Activewear,6,404493.02,83,157662.864764,235842.54666666666,1.7150977451566416,2830110.56,1111221.045224,0.2925370060454458,0.025951557093425604,3.6,25.0
1253,VietMode MP-21,Casual,Activewear,11,603906.21,120,53199.09864000001,304501.4525,1.983262165227274,3654017.43,331417.85812800017,0.32667148771646665,0.03591160220994475,3.967741935483871,31.0
1254,VietMode MP-22,Casual,Activewear,11,512862.28,101,-829.0729999999876,308692.4716666667,1.661401968214504,3704309.66,1663.0760000000992,0.2822016531954837,0.020604395604395604,3.5833333333333335,24.0
1259,VietMode MP-27,Casual,Activewear,1,189631.88,41,83637.214496,116033.77166666667,1.6342817894841908,1392405.26,570300.293408,0.2955382616121401,0.0,4.5,12.0
1260,VietMode MP-28,Casual,Activewear,4,176182.23,42,68917.04265599999,107954.51000000001,1.6320043507214288,1295454.12,536936.0094959999,0.3358104106380857,0.003367003367003367,4.142857142857143,14.0
1261,VietMode MP-29,Casual,Activewear,9,364673.06,67,52877.79296343946,237122.76666666663,1.5379082537133018,2845473.2,518642.8489808915,0.3056721672866221,0.074,3.6818181818181817,22.0
1262,VietMode MP-30,Casual,Activewear,5,421967.75,71,18355.28458598723,247310.89833333335,1.706223837460081,2967730.78,-11042.908407643496,0.32323430294442007,0.04961832061068702,3.8461538461538463,13.0
1263,VietMode MP-31,Casual,Activewear,5,138707.89,23,7949.405500000012,72806.30583333333,1.9051631367965187,873675.67,20902.945000000025,0.16399364766561486,0.05333333333333334,4.4,5.0
1264,VietMode MP-32,Casual,Activewear,4,154952.71000000002,27,54515.83141600001,82819.38916666668,1.8709714181563382,993832.67,339133.01700800005,0.2787392771058734,0.08522727272727272,3.857142857142857,7.0
1271,VietMode MA-07,Casual,All-weather,6,533038.74,98,11144.345999999961,130767.51285714285,4.076232149358984,915372.59,20696.48599999994,0.1745979743614565,0.08333333333333333,4.75,4.0
1272,VietMode MA-08,Casual,All-weather,7,302662.25,53,-14362.007016778503,179124.39428571428,1.6896763347444197,1253870.76,-62078.98610738244,0.5270276579382074,0.031818181818181815,3.5,4.0
1273,VietMode MA-09,Casual,All-weather,9,214249.2,40,59988.38280000001,49980.177777777775,4.2866834318316425,449821.60000000003,137443.44517000002,0.5701787553109944,0.0,4.0,4.0
1275,VietMode MA-11,Casual,All-weather,8,111735.23999999999,12,15621.949607999999,71870.66333333333,1.554671055167201,431223.98,54780.259298000004,0.0,0.0,,
1277,VietMode MA-13,Casual,All-weather,5,182724.43,33,85933.83128021623,83999.31,2.1753087019405277,503995.86,225356.2576248649,0.2995221429001421,0.0,4.0,5.0
1278,VietMode MA-14,Casual,All-weather,8,197547.19,20,66177.35602,103170.08142857144,1.914772066325928,722190.57,216416.70917699998,0.3556637689135155,0.07792207792207792,3.5,4.0
1279,VietMode MA-15,Casual,All-weather,2,138243.07,21,38493.320572,65440.575,2.112497789024623,654405.75,165156.97899600002,0.18444900583468282,0.0,,
1280,VietMode MA-16,Casual,All-weather,11,17163.72,4,-3253.72885714286,12960.560000000001,1.3243038881036004,25921.12,-4705.05328571429,1.0,0.0,,
1285,VietMode MA-21,Casual,All-weather,10,97186.73999999999,21,27551.27073631578,45365.24285714286,2.142317198786862,317556.7,88754.44384789471,0.024252109938162222,0.0,5.0,1.0
1286,VietMode MA-22,Casual,All-weather,8,899787.1900000001,110,216815.49016774187,559547.1,1.608063360528542,6714565.2,1468100.77856129,0.27297909624885314,0.04260355029585799,4.178571428571429,28.0
1287,VietMode MA-23,Casual,All-weather,10,210479.18,26,98489.97176000001,104361.72166666666,2.0168235693952474,1252340.66,563176.3016000001,0.25090569206624663,0.05625,3.6,5.0
1288,VietMode MA-24,Casual,All-weather,10,109408.41,13,16398.740520000014,56260.875714285714,1.9446624072404743,393826.13,43251.22196000003,0.21637462196832902,0.02040816326530612,5.0,1.0
1289,VietMode MA-25,Casual,All-weather,7,263777.64,52,-16289.238000000036,115549.62333333335,2.2828083068610607,693297.74,-6869.4550000000945,0.3689314204312854,0.038461538461538464,4.6,5.0
1294,VietMode MA-30,Casual,All-weather,7,22582.170000000002,3,-2910.3389999999963,22582.170000000002,1.0,22582.170000000002,-2910.3389999999963,1.0,0.3333333333333333,,
1297,VietMode MA-33,Casual,All-weather,2,143436.18,25,68668.732875,69818.46900000001,2.054416002734176,698184.69,339300.9438,0.029458967368648545,0.0,4.0,5.0
1298,VietMode MA-34,Casual,All-weather,7,112769.99,25,28833.56224999999,44519.58875,2.533042042083104,356156.71,87560.14119999997,0.010291874046118631,0.15,2.0,1.0
1299,VietMode MA-35,Casual,All-weather,7,295940.99,53,-31543.457318965524,126666.68166666669,2.3363759601660044,1520000.18,-24737.77905172413,0.32866966502596073,0.04,4.0,7.0
1301,VietMode MA-37,Casual,All-weather,11,212845.49,38,46321.55488259059,109947.754,1.9358784718785613,549738.77,115900.09693095971,0.4305709964752895,0.0,3.0,1.0
1303,VietMode MA-39,Casual,All-weather,7,213937.09999999998,25,49024.34738851349,93148.57222222221,2.2967297822838937,838337.15,218265.20018081073,0.23637200140778683,0.02127659574468085,3.5,2.0
1304,VietMode MA-40,Casual,All-weather,6,110232.62,23,8556.928938887062,58690.648181818186,1.8781973519615862,645597.13,31122.301413274,0.2518583222326283,0.050359712230215826,1.0,1.0
1305,VietMode MA-41,Casual,All-weather,4,206657.28999999998,44,55440.36290799998,88293.54416666667,2.34057078521964,1059522.53,306874.6428829999,0.36296865721203686,0.045662100456621,3.3333333333333335,6.0
1308,VietMode MA-44,Casual,All-weather,8,805209.69,88,269838.25900337345,493628.43333333335,1.6312060562691788,5923541.2,1774412.6097761444,0.28247280866384455,0.026392961876832845,3.4285714285714284,21.0
1309,VietMode RP-01,Outdoor,Activewear,2,13645.0,5,-1535.9525000000012,11782.58,1.158065551008353,23565.16,-724.3640000000014,0.5790327755041765,0.375,,
1310,VietMode RP-02,Outdoor,Activewear,12,16022.5,5,6953.878375,14693.474999999999,1.0904500126756946,29386.949999999997,11249.70675,0.4547749936621528,0.0,,
1313,VietMode RP-05,Outdoor,Activewear,5,90360.51,25,33686.301757894726,57798.236666666664,1.5633783175968863,693578.84,242452.142392842,0.24273772538966154,0.0,3.2857142857142856,7.0
1314,VietMode RP-06,Outdoor,Activewear,2,105923.89,30,2450.799999999994,53139.144166666665,1.9933307481915443,637669.73,3034.7779999999716,0.3012759285280799,0.03804347826086957,3.625,8.0
1315,VietMode RP-07,Outdoor,Activewear,7,80428.13,19,32038.948145,42000.358181818185,1.914939145324172,462003.94,179309.24600499996,0.27452226922566936,0.018018018018018018,4.0,4.0
1316,VietMode RP-08,Outdoor,Activewear,7,99728.39,25,-2875.5119687499882,47906.785454545454,2.081717423821382,526974.64,9850.974077500065,0.2545555323117636,0.0,4.0,3.0
1317,VietMode RP-09,Outdoor,Activewear,9,298858.19,81,8335.01676854547,203480.43083333332,1.4687318518840207,2441765.17,88886.13740945465,0.3394467945498625,0.042682926829268296,4.0,19.0
1318,VietMode RP-10,Outdoor,Activewear,3,286252.25,77,130094.47663399999,200005.36250000002,1.431222875336655,2400064.35,1100101.5873038182,0.3070930494009462,0.0499219968798752,4.0625,16.0
1319,VietMode RP-11,Outdoor,Activewear,2,364561.04,81,156050.04601242105,274528.1616666667,1.327954982056273,3294337.94,1276157.454984421,0.353853754906517,0.025510204081632654,4.051282051282051,39.0
1320,VietMode RP-12,Outdoor,Activewear,9,421040.64,104,-21737.786999999924,282272.48333333334,1.4916106417032384,3387269.8,-65550.43362499941,0.38783634241358633,0.02836004932182491,3.606060606060606,33.0
1325,VietMode RP-17,Outdoor,Activewear,4,831878.39,188,337842.1270517736,525609.3441666666,1.5826933048896061,6307312.13,2570505.9283384155,0.4173052729515068,0.04922644163150492,3.857142857142857,49.0
